Time,Displacement,Force,File_ID,Material_ID
3,0.24867665306122444,0.044538,Hemp 45deg_1,Hemp 45deg
4,0.3320226530612246,0.051438,Hemp 45deg_1,Hemp 45deg
5,0.4153446530612247,0.058314000000000005,Hemp 45deg_1,Hemp 45deg
6,0.49868065306122455,0.065376,Hemp 45deg_1,Hemp 45deg
7,0.5820286530612245,0.072446,Hemp 45deg_1,Hemp 45deg
8,0.6653186530612246,0.079432,Hemp 45deg_1,Hemp 45deg
9,0.7486586530612246,0.08634399999999999,Hemp 45deg_1,Hemp 45deg
10,0.8320326530612244,0.093142,Hemp 45deg_1,Hemp 45deg
11,0.9153246530612246,0.0998,Hemp 45deg_1,Hemp 45deg
12,0.9986566530612245,0.10667199999999999,Hemp 45deg_1,Hemp 45deg
13,1.0820306530612247,0.11327400000000001,Hemp 45deg_1,Hemp 45deg
14,1.1653466530612246,0.11974,Hemp 45deg_1,Hemp 45deg
15,1.2486646530612249,0.12606799999999999,Hemp 45deg_1,Hemp 45deg
16,1.3320266530612246,0.132242,Hemp 45deg_1,Hemp 45deg
17,1.4153486530612245,0.138274,Hemp 45deg_1,Hemp 45deg
18,1.4986646530612249,0.144326,Hemp 45deg_1,Hemp 45deg
19,1.5820326530612245,0.15029399999999998,Hemp 45deg_1,Hemp 45deg
20,1.6653366530612246,0.156046,Hemp 45deg_1,Hemp 45deg
21,1.7486646530612244,0.161812,Hemp 45deg_1,Hemp 45deg
22,1.8320226530612245,0.167394,Hemp 45deg_1,Hemp 45deg
23,1.9153266530612245,0.1729,Hemp 45deg_1,Hemp 45deg
24,1.9986546530612248,0.17829599999999998,Hemp 45deg_1,Hemp 45deg
25,2.0820306530612247,0.183538,Hemp 45deg_1,Hemp 45deg
26,2.1653426530612245,0.18857800000000002,Hemp 45deg_1,Hemp 45deg
27,2.248662653061224,0.193496,Hemp 45deg_1,Hemp 45deg
28,2.332028653061225,0.198472,Hemp 45deg_1,Hemp 45deg
29,2.4153406530612247,0.2032,Hemp 45deg_1,Hemp 45deg
30,2.4986506530612247,0.207846,Hemp 45deg_1,Hemp 45deg
31,2.582018653061225,0.212354,Hemp 45deg_1,Hemp 45deg
32,2.6653406530612247,0.21681,Hemp 45deg_1,Hemp 45deg
33,2.7486766530612248,0.22068200000000002,Hemp 45deg_1,Hemp 45deg
34,2.8320306530612247,0.22436599999999998,Hemp 45deg_1,Hemp 45deg
35,2.9153246530612242,0.22782,Hemp 45deg_1,Hemp 45deg
36,2.9986566530612246,0.231854,Hemp 45deg_1,Hemp 45deg
37,3.0820226530612245,0.235808,Hemp 45deg_1,Hemp 45deg
38,3.1653426530612245,0.23968,Hemp 45deg_1,Hemp 45deg
39,3.248656653061225,0.24331,Hemp 45deg_1,Hemp 45deg
40,3.332036653061225,0.24604399999999998,Hemp 45deg_1,Hemp 45deg
41,3.415332653061225,0.249268,Hemp 45deg_1,Hemp 45deg
42,3.4986646530612244,0.25257,Hemp 45deg_1,Hemp 45deg
43,3.5820246530612243,0.255454,Hemp 45deg_1,Hemp 45deg
44,3.665338653061225,0.258566,Hemp 45deg_1,Hemp 45deg
45,3.7486606530612248,0.260784,Hemp 45deg_1,Hemp 45deg
46,3.8320206530612246,0.26369,Hemp 45deg_1,Hemp 45deg
47,3.915338653061225,0.26662600000000003,Hemp 45deg_1,Hemp 45deg
48,3.9986706530612244,0.269614,Hemp 45deg_1,Hemp 45deg
49,4.082036653061224,0.272352,Hemp 45deg_1,Hemp 45deg
50,4.165336653061225,0.27483799999999997,Hemp 45deg_1,Hemp 45deg
51,4.248664653061225,0.277634,Hemp 45deg_1,Hemp 45deg
52,4.3320326530612245,0.28023400000000004,Hemp 45deg_1,Hemp 45deg
53,4.415332653061225,0.282476,Hemp 45deg_1,Hemp 45deg
54,4.498650653061225,0.28482,Hemp 45deg_1,Hemp 45deg
55,4.582036653061224,0.28736,Hemp 45deg_1,Hemp 45deg
56,4.665340653061225,0.28993800000000003,Hemp 45deg_1,Hemp 45deg
57,4.748670653061224,0.292282,Hemp 45deg_1,Hemp 45deg
58,4.832006653061225,0.294802,Hemp 45deg_1,Hemp 45deg
59,4.915358653061225,0.296796,Hemp 45deg_1,Hemp 45deg
60,4.998664653061225,0.29924,Hemp 45deg_1,Hemp 45deg
61,5.082016653061225,0.301728,Hemp 45deg_1,Hemp 45deg
62,5.165338653061224,0.30392800000000003,Hemp 45deg_1,Hemp 45deg
63,5.248670653061224,0.305934,Hemp 45deg_1,Hemp 45deg
64,5.332012653061224,0.30757999999999996,Hemp 45deg_1,Hemp 45deg
65,5.415334653061224,0.30896799999999996,Hemp 45deg_1,Hemp 45deg
66,5.498668653061225,0.310624,Hemp 45deg_1,Hemp 45deg
67,5.582024653061225,0.31258199999999997,Hemp 45deg_1,Hemp 45deg
68,5.665336653061225,0.31437000000000004,Hemp 45deg_1,Hemp 45deg
69,5.748648653061225,0.315962,Hemp 45deg_1,Hemp 45deg
70,5.832028653061224,0.31754,Hemp 45deg_1,Hemp 45deg
71,5.915334653061224,0.319194,Hemp 45deg_1,Hemp 45deg
72,5.998660653061225,0.320888,Hemp 45deg_1,Hemp 45deg
73,6.082012653061224,0.322348,Hemp 45deg_1,Hemp 45deg
74,6.165334653061224,0.323622,Hemp 45deg_1,Hemp 45deg
75,6.248660653061225,0.32513600000000004,Hemp 45deg_1,Hemp 45deg
76,6.332028653061224,0.32677,Hemp 45deg_1,Hemp 45deg
77,6.415326653061225,0.32807600000000003,Hemp 45deg_1,Hemp 45deg
78,6.498660653061225,0.32939599999999997,Hemp 45deg_1,Hemp 45deg
79,6.5820326530612245,0.330642,Hemp 45deg_1,Hemp 45deg
80,6.6653306530612255,0.331788,Hemp 45deg_1,Hemp 45deg
81,6.748656653061225,0.33301000000000003,Hemp 45deg_1,Hemp 45deg
82,6.832044653061224,0.33409599999999995,Hemp 45deg_1,Hemp 45deg
83,6.915334653061224,0.335132,Hemp 45deg_1,Hemp 45deg
84,6.9986526530612245,0.336268,Hemp 45deg_1,Hemp 45deg
85,7.082022653061224,0.337262,Hemp 45deg_1,Hemp 45deg
86,7.165330653061225,0.33793599999999996,Hemp 45deg_1,Hemp 45deg
87,7.248666653061224,0.33895800000000004,Hemp 45deg_1,Hemp 45deg
88,7.332026653061225,0.33996200000000004,Hemp 45deg_1,Hemp 45deg
89,7.4153366530612255,0.340812,Hemp 45deg_1,Hemp 45deg
90,7.498666653061224,0.34167200000000003,Hemp 45deg_1,Hemp 45deg
91,7.582036653061224,0.342498,Hemp 45deg_1,Hemp 45deg
92,7.665338653061224,0.343156,Hemp 45deg_1,Hemp 45deg
93,7.748676653061223,0.34366,Hemp 45deg_1,Hemp 45deg
94,7.832036653061224,0.343816,Hemp 45deg_1,Hemp 45deg
95,7.9153366530612255,0.343516,Hemp 45deg_1,Hemp 45deg
96,7.998672653061225,0.341962,Hemp 45deg_1,Hemp 45deg
97,8.082026653061224,0.33529800000000004,Hemp 45deg_1,Hemp 45deg
98,8.165358653061224,0.22909400000000002,Hemp 45deg_1,Hemp 45deg
99,8.248658653061224,0.011288,Hemp 45deg_1,Hemp 45deg
100,8.332034653061225,0.011854,Hemp 45deg_1,Hemp 45deg
101,8.3911231292517,0.012023809523809523,Hemp 45deg_1,Hemp 45deg
0,0.0,0.023583673469387754,Hemp 45deg_2,Hemp 45deg
1,0.08196024489795928,0.030088,Hemp 45deg_2,Hemp 45deg
2,0.16531824489795932,0.036732,Hemp 45deg_2,Hemp 45deg
3,0.24864624489795928,0.043503999999999994,Hemp 45deg_2,Hemp 45deg
4,0.33197824489795924,0.050179999999999995,Hemp 45deg_2,Hemp 45deg
5,0.41533824489795934,0.056887999999999994,Hemp 45deg_2,Hemp 45deg
6,0.4986622448979593,0.063898,Hemp 45deg_2,Hemp 45deg
7,0.5819802448979593,0.070776,Hemp 45deg_2,Hemp 45deg
8,0.6653402448979594,0.077648,Hemp 45deg_2,Hemp 45deg
9,0.7486502448979592,0.084558,Hemp 45deg_2,Hemp 45deg
10,0.8319602448979594,0.09124800000000001,Hemp 45deg_2,Hemp 45deg
11,0.9153382448979593,0.097922,Hemp 45deg_2,Hemp 45deg
12,0.9986362448979594,0.10467599999999999,Hemp 45deg_2,Hemp 45deg
13,1.0819682448979595,0.111278,Hemp 45deg_2,Hemp 45deg
14,1.1653422448979591,0.11783400000000001,Hemp 45deg_2,Hemp 45deg
15,1.2486602448979593,0.12419000000000001,Hemp 45deg_2,Hemp 45deg
16,1.331974244897959,0.130486,Hemp 45deg_2,Hemp 45deg
17,1.4153362448979592,0.136604,Hemp 45deg_2,Hemp 45deg
18,1.498664244897959,0.142742,Hemp 45deg_2,Hemp 45deg
19,1.581974244897959,0.148604,Hemp 45deg_2,Hemp 45deg
20,1.6653422448979591,0.154644,Hemp 45deg_2,Hemp 45deg
