Time,Displacement,Force,File_ID
33,2.789318,5.571088,Trevor_Composites_ES100_26_1
34,2.8726499999999997,5.719632000000001,Trevor_Composites_ES100_26_1
35,2.956006,5.8759559999999995,Trevor_Composites_ES100_26_1
36,3.0393220000000003,6.023866000000001,Trevor_Composites_ES100_26_1
37,3.122658,6.167872,Trevor_Composites_ES100_26_1
38,3.206002,6.267996,Trevor_Composites_ES100_26_1
39,3.289348,6.315856,Trevor_Composites_ES100_26_1
40,3.372658,6.409042,Trevor_Composites_ES100_26_1
41,3.456002,6.523922,Trevor_Composites_ES100_26_1
42,3.539326,6.646454,Trevor_Composites_ES100_26_1
43,3.6226499999999997,6.7631619999999995,Trevor_Composites_ES100_26_1
44,3.705992,6.882192,Trevor_Composites_ES100_26_1
45,3.789332,7.0051179999999995,Trevor_Composites_ES100_26_1
46,3.872658,7.118276,Trevor_Composites_ES100_26_1
47,3.955998,7.2369140000000005,Trevor_Composites_ES100_26_1
48,4.03933,7.366112,Trevor_Composites_ES100_26_1
49,4.122654,7.49666,Trevor_Composites_ES100_26_1
50,4.206002,7.630882000000001,Trevor_Composites_ES100_26_1
51,4.28933,7.7667600000000006,Trevor_Composites_ES100_26_1
52,4.372662,7.898162,Trevor_Composites_ES100_26_1
53,4.455984,8.028787999999999,Trevor_Composites_ES100_26_1
54,4.539332,8.16658,Trevor_Composites_ES100_26_1
55,4.622654,8.304181999999999,Trevor_Composites_ES100_26_1
56,4.70601,8.444548,Trevor_Composites_ES100_26_1
57,4.78932,8.590786,Trevor_Composites_ES100_26_1
58,4.8726519999999995,8.737524,Trevor_Composites_ES100_26_1
59,4.956004,8.887006,Trevor_Composites_ES100_26_1
60,5.039332,9.032792,Trevor_Composites_ES100_26_1
61,5.12266,9.175460000000001,Trevor_Composites_ES100_26_1
62,5.206008000000001,9.321188,Trevor_Composites_ES100_26_1
63,5.289326,9.467074,Trevor_Composites_ES100_26_1
64,5.372646,9.618103999999999,Trevor_Composites_ES100_26_1
65,5.45601,9.77,Trevor_Composites_ES100_26_1
66,5.539326,9.923678,Trevor_Composites_ES100_26_1
67,5.622646,10.074214,Trevor_Composites_ES100_26_1
68,5.706,10.226018,Trevor_Composites_ES100_26_1
69,5.78933,10.38026,Trevor_Composites_ES100_26_1
70,5.87266,10.537656,Trevor_Composites_ES100_26_1
71,5.956018,10.697274,Trevor_Composites_ES100_26_1
72,6.039338,10.861448000000001,Trevor_Composites_ES100_26_1
73,6.122646,11.026676,Trevor_Composites_ES100_26_1
74,6.205992,11.190083999999999,Trevor_Composites_ES100_26_1
75,6.28933,11.347856,Trevor_Composites_ES100_26_1
76,6.372648000000001,11.503098,Trevor_Composites_ES100_26_1
77,6.456002,11.656222,Trevor_Composites_ES100_26_1
78,6.539328,11.810725999999999,Trevor_Composites_ES100_26_1
79,6.622652,11.965834,Trevor_Composites_ES100_26_1
80,6.706004,12.12251,Trevor_Composites_ES100_26_1
81,6.789331999999999,12.281448000000001,Trevor_Composites_ES100_26_1
82,6.872644,12.440838,Trevor_Composites_ES100_26_1
83,6.955997999999999,12.592865999999999,Trevor_Composites_ES100_26_1
84,7.039321999999999,12.740435999999999,Trevor_Composites_ES100_26_1
85,7.122658,12.889516,Trevor_Composites_ES100_26_1
86,7.206,13.041394,Trevor_Composites_ES100_26_1
87,7.289312,13.179623999999999,Trevor_Composites_ES100_26_1
88,7.37267,13.321928,Trevor_Composites_ES100_26_1
89,7.455986,13.472231999999998,Trevor_Composites_ES100_26_1
90,7.539312,13.618254,Trevor_Composites_ES100_26_1
91,7.622662,13.769328,Trevor_Composites_ES100_26_1
92,7.705988,13.912448,Trevor_Composites_ES100_26_1
93,7.789326,14.038194,Trevor_Composites_ES100_26_1
94,7.872663999999999,14.175578,Trevor_Composites_ES100_26_1
95,7.956004,14.31828,Trevor_Composites_ES100_26_1
96,8.039338,14.457672,Trevor_Composites_ES100_26_1
97,8.122658,14.600104000000002,Trevor_Composites_ES100_26_1
98,8.205982,14.743734,Trevor_Composites_ES100_26_1
99,8.289334,14.884780000000001,Trevor_Composites_ES100_26_1
100,8.37265,15.026482000000001,Trevor_Composites_ES100_26_1
101,8.455996,15.168446,Trevor_Composites_ES100_26_1
102,8.53934,15.312486,Trevor_Composites_ES100_26_1
103,8.622658,15.453672,Trevor_Composites_ES100_26_1
104,8.706,15.591664000000002,Trevor_Composites_ES100_26_1
105,8.789312,15.730688,Trevor_Composites_ES100_26_1
106,8.872646,15.865454,Trevor_Composites_ES100_26_1
107,8.955988,15.999975999999998,Trevor_Composites_ES100_26_1
108,9.039328000000001,16.13308,Trevor_Composites_ES100_26_1
109,9.122666,16.246318,Trevor_Composites_ES100_26_1
110,9.206014,16.352866,Trevor_Composites_ES100_26_1
111,9.289325999999999,16.462906,Trevor_Composites_ES100_26_1
112,9.372654,16.562592,Trevor_Composites_ES100_26_1
113,9.455992,16.684546,Trevor_Composites_ES100_26_1
114,9.539342,16.812768000000002,Trevor_Composites_ES100_26_1
115,9.62266,16.928518,Trevor_Composites_ES100_26_1
116,9.706012,17.054994,Trevor_Composites_ES100_26_1
117,9.78933,17.182848,Trevor_Composites_ES100_26_1
118,9.87266,17.306326,Trevor_Composites_ES100_26_1
119,9.955992,17.42394,Trevor_Composites_ES100_26_1
120,10.039325999999999,17.529326,Trevor_Composites_ES100_26_1
121,10.122644000000001,17.614556,Trevor_Composites_ES100_26_1
122,10.206,17.681252,Trevor_Composites_ES100_26_1
123,10.289338,17.714502,Trevor_Composites_ES100_26_1
124,10.372658,17.728722,Trevor_Composites_ES100_26_1
125,10.456016,17.658540000000002,Trevor_Composites_ES100_26_1
126,10.539364,17.277452,Trevor_Composites_ES100_26_1
127,10.620306382978724,16.224844680851064,Trevor_Composites_ES100_26_1
0,0.03977959183673469,0.01740408163265306,Trevor_Composites_ES100_27_1
1,0.12266,0.076524,Trevor_Composites_ES100_27_1
2,0.20597000000000001,0.336592,Trevor_Composites_ES100_27_1
3,0.289286,0.9173699999999999,Trevor_Composites_ES100_27_1
4,0.37264600000000003,1.413258,Trevor_Composites_ES100_27_1
5,0.45599000000000006,1.760264,Trevor_Composites_ES100_27_1
6,0.539334,2.032208,Trevor_Composites_ES100_27_1
7,0.62266,2.234434,Trevor_Composites_ES100_27_1
8,0.706,2.451082,Trevor_Composites_ES100_27_1
9,0.7893340000000001,2.6645799999999995,Trevor_Composites_ES100_27_1
10,0.872632,2.866126,Trevor_Composites_ES100_27_1
11,0.9560120000000001,3.0519920000000003,Trevor_Composites_ES100_27_1
12,1.039328,3.2195780000000003,Trevor_Composites_ES100_27_1
13,1.122642,3.3735399999999998,Trevor_Composites_ES100_27_1
14,1.205994,3.529728,Trevor_Composites_ES100_27_1
15,1.289336,3.6916320000000002,Trevor_Composites_ES100_27_1
16,1.372652,3.855618,Trevor_Composites_ES100_27_1
17,1.4560140000000001,4.017512,Trevor_Composites_ES100_27_1
18,1.539344,4.182524,Trevor_Composites_ES100_27_1
19,1.622638,4.347014,Trevor_Composites_ES100_27_1
20,1.7060060000000001,4.510364,Trevor_Composites_ES100_27_1
21,1.7893279999999998,4.6714080000000004,Trevor_Composites_ES100_27_1
22,1.872656,4.82755,Trevor_Composites_ES100_27_1
23,1.956,4.989914,Trevor_Composites_ES100_27_1
24,2.039332,5.155264,Trevor_Composites_ES100_27_1
25,2.122654,5.325812,Trevor_Composites_ES100_27_1
26,2.206014,5.493146,Trevor_Composites_ES100_27_1
27,2.289326,5.654514000000001,Trevor_Composites_ES100_27_1
28,2.372652,5.815180000000001,Trevor_Composites_ES100_27_1
29,2.455988,5.964672,Trevor_Composites_ES100_27_1
30,2.53932,6.115048000000001,Trevor_Composites_ES100_27_1
31,2.622664,6.2689520000000005,Trevor_Composites_ES100_27_1
32,2.7060000000000004,6.4028719999999995,Trevor_Composites_ES100_27_1
33,2.789328,6.5153300000000005,Trevor_Composites_ES100_27_1
34,2.872654,6.582234,Trevor_Composites_ES100_27_1
35,2.95601,6.642024,Trevor_Composites_ES100_27_1
36,3.0393239999999997,6.73375,Trevor_Composites_ES100_27_1
37,3.122656,6.83678,Trevor_Composites_ES100_27_1
38,3.205998,6.954059999999999,Trevor_Composites_ES100_27_1
39,3.289334,7.082908,Trevor_Composites_ES100_27_1
40,3.3726459999999996,7.213991999999999,Trevor_Composites_ES100_27_1
41,3.4560199999999996,7.339656,Trevor_Composites_ES100_27_1
42,3.53933,7.4598059999999995,Trevor_Composites_ES100_27_1
43,3.622652,7.603636,Trevor_Composites_ES100_27_1
44,3.705992,7.751582,Trevor_Composites_ES100_27_1
45,3.789334,7.901934,Trevor_Composites_ES100_27_1
46,3.872656,8.053578,Trevor_Composites_ES100_27_1
47,3.955998,8.20465,Trevor_Composites_ES100_27_1
48,4.039332,8.355546,Trevor_Composites_ES100_27_1
49,4.122648,8.503326,Trevor_Composites_ES100_27_1
50,4.206008,8.652534,Trevor_Composites_ES100_27_1
51,4.2893419999999995,8.804156,Trevor_Composites_ES100_27_1
52,4.372662,8.953224,Trevor_Composites_ES100_27_1
53,4.4559940000000005,9.100904,Trevor_Composites_ES100_27_1
54,4.539328,9.251756,Trevor_Composites_ES100_27_1
55,4.622654,9.403483999999999,Trevor_Composites_ES100_27_1
56,4.706008,9.553694,Trevor_Composites_ES100_27_1
57,4.789328,9.704848,Trevor_Composites_ES100_27_1
58,4.872646,9.85458,Trevor_Composites_ES100_27_1
59,4.956004,10.004284,Trevor_Composites_ES100_27_1
60,5.039326,10.156744,Trevor_Composites_ES100_27_1
61,5.122652,10.308425999999999,Trevor_Composites_ES100_27_1
62,5.206004,10.45958,Trevor_Composites_ES100_27_1
63,5.289326,10.613617999999999,Trevor_Composites_ES100_27_1
64,5.372672,10.769594,Trevor_Composites_ES100_27_1
65,5.456008000000001,10.92551,Trevor_Composites_ES100_27_1
66,5.53933,11.082429999999999,Trevor_Composites_ES100_27_1
67,5.622636,11.235244,Trevor_Composites_ES100_27_1
68,5.705997999999999,11.38406,Trevor_Composites_ES100_27_1
69,5.789328,11.536062,Trevor_Composites_ES100_27_1
70,5.872658,11.690758,Trevor_Composites_ES100_27_1
71,5.956011999999999,11.843702,Trevor_Composites_ES100_27_1
72,6.039334,12.001354,Trevor_Composites_ES100_27_1
73,6.122646,12.156628000000001,Trevor_Composites_ES100_27_1
74,6.205992,12.302034,Trevor_Composites_ES100_27_1
75,6.289324000000001,12.445419999999999,Trevor_Composites_ES100_27_1
76,6.372652,12.59136,Trevor_Composites_ES100_27_1
77,6.456004,12.729276,Trevor_Composites_ES100_27_1
78,6.539318,12.87848,Trevor_Composites_ES100_27_1
79,6.622658,13.024724,Trevor_Composites_ES100_27_1
80,6.706004,13.16912,Trevor_Composites_ES100_27_1
81,6.789328,13.305860000000001,Trevor_Composites_ES100_27_1
82,6.872642,13.436506,Trevor_Composites_ES100_27_1
83,6.956016,13.573606,Trevor_Composites_ES100_27_1
84,7.039318,13.711951999999998,Trevor_Composites_ES100_27_1
85,7.12266,13.832355999999999,Trevor_Composites_ES100_27_1
86,7.20601,13.957262,Trevor_Composites_ES100_27_1
87,7.289306,14.088484000000001,Trevor_Composites_ES100_27_1
88,7.372676,14.225696000000001,Trevor_Composites_ES100_27_1
89,7.455996,14.349836,Trevor_Composites_ES100_27_1
90,7.539312,14.49545,Trevor_Composites_ES100_27_1
91,7.622662,14.64171,Trevor_Composites_ES100_27_1
92,7.705992,14.781253999999999,Trevor_Composites_ES100_27_1
93,7.789326,14.92181,Trevor_Composites_ES100_27_1
94,7.87266,15.06314,Trevor_Composites_ES100_27_1
95,7.956004,15.199496,Trevor_Composites_ES100_27_1
96,8.03933,15.333244,Trevor_Composites_ES100_27_1
97,8.122658,15.461915999999999,Trevor_Composites_ES100_27_1
98,8.205994,15.582952,Trevor_Composites_ES100_27_1
99,8.289325999999999,15.698298,Trevor_Composites_ES100_27_1
100,8.372644000000001,15.805642,Trevor_Composites_ES100_27_1
101,8.456006,15.889726000000001,Trevor_Composites_ES100_27_1
102,8.539325999999999,15.960506,Trevor_Composites_ES100_27_1
103,8.622672,16.01374,Trevor_Composites_ES100_27_1
104,8.706012,16.048659999999998,Trevor_Composites_ES100_27_1
105,8.789325999999999,16.057642,Trevor_Composites_ES100_27_1
106,8.872654,16.043114,Trevor_Composites_ES100_27_1
107,8.955998,16.037156,Trevor_Composites_ES100_27_1
108,9.039334,16.007144,Trevor_Composites_ES100_27_1
109,9.122664,15.897198000000001,Trevor_Composites_ES100_27_1
110,9.206018,15.67395,Trevor_Composites_ES100_27_1
111,9.289358,15.224616000000001,Trevor_Composites_ES100_27_1
112,9.343806666666667,13.779826666666667,Trevor_Composites_ES100_27_1
0,0.039738775510204084,0.40362040816326533,Trevor_Composites_ES100_28_1
1,0.122628,1.08973,Trevor_Composites_ES100_28_1
2,0.205974,1.611558,Trevor_Composites_ES100_28_1
3,0.289302,1.9723060000000001,Trevor_Composites_ES100_28_1
4,0.37265,2.25799,Trevor_Composites_ES100_28_1
5,0.455994,2.505066,Trevor_Composites_ES100_28_1
6,0.539334,2.7210680000000003,Trevor_Composites_ES100_28_1
7,0.622646,2.9342759999999997,Trevor_Composites_ES100_28_1
8,0.705996,3.1365320000000003,Trevor_Composites_ES100_28_1
9,0.789332,3.317502,Trevor_Composites_ES100_28_1
10,0.872634,3.4856420000000004,Trevor_Composites_ES100_28_1
11,0.9560080000000001,3.650528,Trevor_Composites_ES100_28_1
12,1.039338,3.821246,Trevor_Composites_ES100_28_1
13,1.122654,3.99216,Trevor_Composites_ES100_28_1
14,1.2059959999999998,4.159862,Trevor_Composites_ES100_28_1
15,1.28934,4.328272,Trevor_Composites_ES100_28_1
16,1.372654,4.49237,Trevor_Composites_ES100_28_1
17,1.456,4.6525419999999995,Trevor_Composites_ES100_28_1
18,1.5393379999999999,4.807606,Trevor_Composites_ES100_28_1
19,1.622642,4.958600000000001,Trevor_Composites_ES100_28_1
20,1.706,5.109284,Trevor_Composites_ES100_28_1
21,1.789332,5.268592,Trevor_Composites_ES100_28_1
22,1.872656,5.427046000000001,Trevor_Composites_ES100_28_1
23,1.955988,5.586864,Trevor_Composites_ES100_28_1
24,2.039338,5.732028000000001,Trevor_Composites_ES100_28_1
25,2.122662,5.866608,Trevor_Composites_ES100_28_1
26,2.206016,6.018912,Trevor_Composites_ES100_28_1
27,2.289316,6.189556,Trevor_Composites_ES100_28_1
28,2.372656,6.348822,Trevor_Composites_ES100_28_1
29,2.456,6.49126,Trevor_Composites_ES100_28_1
30,2.539342,6.635992,Trevor_Composites_ES100_28_1
31,2.622658,6.7731140000000005,Trevor_Composites_ES100_28_1
32,2.705998,6.915376,Trevor_Composites_ES100_28_1
33,2.789324,7.066144,Trevor_Composites_ES100_28_1
34,2.8726420000000004,7.214678,Trevor_Composites_ES100_28_1
35,2.95601,7.354728,Trevor_Composites_ES100_28_1
36,3.0393220000000003,7.491764,Trevor_Composites_ES100_28_1
37,3.122656,7.6210320000000005,Trevor_Composites_ES100_28_1
38,3.205992,7.749424,Trevor_Composites_ES100_28_1
39,3.289344,7.878342,Trevor_Composites_ES100_28_1
40,3.372658,8.020138,Trevor_Composites_ES100_28_1
41,3.4560199999999996,8.167162,Trevor_Composites_ES100_28_1
42,3.539334,8.321390000000001,Trevor_Composites_ES100_28_1
43,3.622648,8.474266,Trevor_Composites_ES100_28_1
44,3.7059960000000003,8.625966,Trevor_Composites_ES100_28_1
45,3.789314,8.782034,Trevor_Composites_ES100_28_1
46,3.872654,8.93735,Trevor_Composites_ES100_28_1
47,3.955994,9.091102,Trevor_Composites_ES100_28_1
48,4.039338,9.24376,Trevor_Composites_ES100_28_1
49,4.122656,9.396082,Trevor_Composites_ES100_28_1
50,4.20601,9.543872,Trevor_Composites_ES100_28_1
51,4.28933,9.688414,Trevor_Composites_ES100_28_1
52,4.3726519999999995,9.835282,Trevor_Composites_ES100_28_1
53,4.455985999999999,9.99099,Trevor_Composites_ES100_28_1
54,4.539334,10.149552,Trevor_Composites_ES100_28_1
55,4.6226519999999995,10.304582,Trevor_Composites_ES100_28_1
56,4.7060059999999995,10.462038,Trevor_Composites_ES100_28_1
57,4.789324,10.628922,Trevor_Composites_ES100_28_1
58,4.872656,10.796862,Trevor_Composites_ES100_28_1
59,4.956,10.963494,Trevor_Composites_ES100_28_1
60,5.039326,11.133384000000001,Trevor_Composites_ES100_28_1
61,5.122648000000001,11.304274,Trevor_Composites_ES100_28_1
62,5.206004,11.472090000000001,Trevor_Composites_ES100_28_1
63,5.28932,11.640298,Trevor_Composites_ES100_28_1
64,5.372648000000001,11.80577,Trevor_Composites_ES100_28_1
65,5.45601,11.972529999999999,Trevor_Composites_ES100_28_1
66,5.539328,12.140248,Trevor_Composites_ES100_28_1
67,5.622644,12.297937999999998,Trevor_Composites_ES100_28_1
68,5.705994,12.46555,Trevor_Composites_ES100_28_1
69,5.789334,12.637372000000001,Trevor_Composites_ES100_28_1
70,5.872654,12.807146,Trevor_Composites_ES100_28_1
71,5.956011999999999,12.974760000000002,Trevor_Composites_ES100_28_1
72,6.039338,13.140804000000001,Trevor_Composites_ES100_28_1
73,6.122646,13.305788,Trevor_Composites_ES100_28_1
74,6.205994,13.46262,Trevor_Composites_ES100_28_1
75,6.289326,13.616674,Trevor_Composites_ES100_28_1
76,6.372648000000001,13.769788,Trevor_Composites_ES100_28_1
77,6.455997999999999,13.9191,Trevor_Composites_ES100_28_1
78,6.539328,14.058212000000001,Trevor_Composites_ES100_28_1
79,6.62265,14.192952,Trevor_Composites_ES100_28_1
80,6.706018,14.319956,Trevor_Composites_ES100_28_1
81,6.789334,14.467636,Trevor_Composites_ES100_28_1
82,6.872648000000001,14.628638,Trevor_Composites_ES100_28_1
83,6.956002,14.784126,Trevor_Composites_ES100_28_1
84,7.039334,14.944901999999999,Trevor_Composites_ES100_28_1
85,7.122652,15.11239,Trevor_Composites_ES100_28_1
86,7.205996,15.279703999999999,Trevor_Composites_ES100_28_1
87,7.289312,15.447536,Trevor_Composites_ES100_28_1
88,7.372666000000001,15.617686,Trevor_Composites_ES100_28_1
89,7.455990000000001,15.790364,Trevor_Composites_ES100_28_1
90,7.539312,15.96604,Trevor_Composites_ES100_28_1
91,7.622652,16.137604,Trevor_Composites_ES100_28_1
92,7.705986,16.309766,Trevor_Composites_ES100_28_1
93,7.789318,16.485048,Trevor_Composites_ES100_28_1
94,7.872658,16.654834,Trevor_Composites_ES100_28_1
95,7.9560059999999995,16.819442,Trevor_Composites_ES100_28_1
96,8.039334,16.983088,Trevor_Composites_ES100_28_1
97,8.122646,17.140984,Trevor_Composites_ES100_28_1
98,8.20601,17.298524,Trevor_Composites_ES100_28_1
99,8.289318,17.463578,Trevor_Composites_ES100_28_1
100,8.37265,17.624883999999998,Trevor_Composites_ES100_28_1
101,8.45601,17.780744,Trevor_Composites_ES100_28_1
102,8.539328000000001,17.93763,Trevor_Composites_ES100_28_1
103,8.62266,18.090738,Trevor_Composites_ES100_28_1
104,8.705996,18.229242,Trevor_Composites_ES100_28_1
105,8.789322,18.368868,Trevor_Composites_ES100_28_1
106,8.872638,18.4795,Trevor_Composites_ES100_28_1
107,8.955983999999999,18.589116,Trevor_Composites_ES100_28_1
108,9.039334,18.727718,Trevor_Composites_ES100_28_1
109,9.122662,18.858376,Trevor_Composites_ES100_28_1
110,9.206008,18.902968,Trevor_Composites_ES100_28_1
111,9.289325999999999,18.949686,Trevor_Composites_ES100_28_1
112,9.37265,19.06324,Trevor_Composites_ES100_28_1
113,9.455994,19.176912,Trevor_Composites_ES100_28_1
114,9.539322,19.260748,Trevor_Composites_ES100_28_1
115,9.622672,19.27016,Trevor_Composites_ES100_28_1
116,9.692042424242425,18.84248787878788,Trevor_Composites_ES100_28_1
0,0.039736734693877555,0.6680081632653061,Trevor_Composites_ES100_2_1
1,0.12261,1.4525540000000001,Trevor_Composites_ES100_2_1
2,0.20597200000000002,2.099758,Trevor_Composites_ES100_2_1
3,0.28929,2.598018,Trevor_Composites_ES100_2_1
4,0.372638,3.006382,Trevor_Composites_ES100_2_1
5,0.45599000000000006,3.370426,Trevor_Composites_ES100_2_1
6,0.539332,3.704832,Trevor_Composites_ES100_2_1
7,0.622646,4.005564,Trevor_Composites_ES100_2_1
8,0.705988,4.27558,Trevor_Composites_ES100_2_1
9,0.789326,4.557338,Trevor_Composites_ES100_2_1
10,0.872636,4.842563999999999,Trevor_Composites_ES100_2_1
11,0.955996,5.1034820000000005,Trevor_Composites_ES100_2_1
12,1.039326,5.361962,Trevor_Composites_ES100_2_1
13,1.122646,5.61831,Trevor_Composites_ES100_2_1
14,1.205984,5.878158,Trevor_Composites_ES100_2_1
15,1.2893279999999998,6.141282,Trevor_Composites_ES100_2_1
16,1.372656,6.405528,Trevor_Composites_ES100_2_1
17,1.455996,6.674058,Trevor_Composites_ES100_2_1
18,1.539324,6.95063,Trevor_Composites_ES100_2_1
19,1.622626,7.23067,Trevor_Composites_ES100_2_1
20,1.706004,7.514346000000001,Trevor_Composites_ES100_2_1
21,1.789326,7.802498000000001,Trevor_Composites_ES100_2_1
22,1.872646,8.090606000000001,Trevor_Composites_ES100_2_1
23,1.955994,8.381952,Trevor_Composites_ES100_2_1
24,2.039326,8.679184,Trevor_Composites_ES100_2_1
25,2.12265,8.97946,Trevor_Composites_ES100_2_1
26,2.2059960000000003,9.28444,Trevor_Composites_ES100_2_1
27,2.289322,9.598476,Trevor_Composites_ES100_2_1
28,2.3726499999999997,9.916524,Trevor_Composites_ES100_2_1
29,2.455984,10.237298,Trevor_Composites_ES100_2_1
30,2.539312,10.562258,Trevor_Composites_ES100_2_1
31,2.6226339999999997,10.889657999999999,Trevor_Composites_ES100_2_1
32,2.705992,11.217946,Trevor_Composites_ES100_2_1
33,2.789312,11.54971,Trevor_Composites_ES100_2_1
34,2.8726420000000004,11.880576000000001,Trevor_Composites_ES100_2_1
35,2.9560039999999996,12.20877,Trevor_Composites_ES100_2_1
36,3.0393239999999997,12.539503999999999,Trevor_Composites_ES100_2_1
37,3.12267,12.869482,Trevor_Composites_ES100_2_1
38,3.205982,13.198758,Trevor_Composites_ES100_2_1
39,3.289328,13.530336,Trevor_Composites_ES100_2_1
40,3.372656,13.861028000000001,Trevor_Composites_ES100_2_1
41,3.455978,14.192046,Trevor_Composites_ES100_2_1
42,3.539346,14.530118,Trevor_Composites_ES100_2_1
43,3.6226459999999996,14.86632,Trevor_Composites_ES100_2_1
44,3.705986,15.202424,Trevor_Composites_ES100_2_1
45,3.7893060000000003,15.541736,Trevor_Composites_ES100_2_1
46,3.8726299999999996,15.877332,Trevor_Composites_ES100_2_1
47,3.9560000000000004,16.208462,Trevor_Composites_ES100_2_1
48,4.039314,16.539386,Trevor_Composites_ES100_2_1
49,4.122644,16.862650000000002,Trevor_Composites_ES100_2_1
50,4.205998,17.177796,Trevor_Composites_ES100_2_1
51,4.289322,17.488446,Trevor_Composites_ES100_2_1
52,4.372654,17.790884000000002,Trevor_Composites_ES100_2_1
53,4.4559820000000006,18.081406,Trevor_Composites_ES100_2_1
54,4.539314,18.36131,Trevor_Composites_ES100_2_1
55,4.622648,18.629282,Trevor_Composites_ES100_2_1
56,4.706008,18.888862000000003,Trevor_Composites_ES100_2_1
57,4.789314,19.13762,Trevor_Composites_ES100_2_1
58,4.87266,19.376582,Trevor_Composites_ES100_2_1
59,4.955988,19.59709,Trevor_Composites_ES100_2_1
60,5.039322,19.785142,Trevor_Composites_ES100_2_1
61,5.122658,19.965114,Trevor_Composites_ES100_2_1
62,5.205996,20.113958,Trevor_Composites_ES100_2_1
63,5.289326,20.202066,Trevor_Composites_ES100_2_1
64,5.372666000000001,20.234958000000002,Trevor_Composites_ES100_2_1
65,5.456024,20.115464,Trevor_Composites_ES100_2_1
66,5.5393740000000005,19.356628,Trevor_Composites_ES100_2_1
67,5.622734,17.762214,Trevor_Composites_ES100_2_1
68,5.70602,16.373474,Trevor_Composites_ES100_2_1
69,5.7893859999999995,15.67816,Trevor_Composites_ES100_2_1
70,5.87272,13.994754,Trevor_Composites_ES100_2_1
71,5.956034,13.265104,Trevor_Composites_ES100_2_1
72,6.039368,12.620301999999999,Trevor_Composites_ES100_2_1
73,6.122692,11.992911999999999,Trevor_Composites_ES100_2_1
74,6.206011999999999,11.437194,Trevor_Composites_ES100_2_1
75,6.289338,11.296256000000001,Trevor_Composites_ES100_2_1
76,6.372718,10.255474,Trevor_Composites_ES100_2_1
77,6.4560260000000005,9.219704,Trevor_Composites_ES100_2_1
78,6.539382000000001,8.586356,Trevor_Composites_ES100_2_1
79,6.62268,7.637984,Trevor_Composites_ES100_2_1
80,6.706036,7.0370740000000005,Trevor_Composites_ES100_2_1
81,6.789344,6.6463980000000005,Trevor_Composites_ES100_2_1
82,6.872663999999999,6.422645999999999,Trevor_Composites_ES100_2_1
83,6.956036,5.925312,Trevor_Composites_ES100_2_1
84,7.003742857142858,4.4710857142857146,Trevor_Composites_ES100_2_1
0,0.039738775510204084,0.3322428571428572,Trevor_Composites_ES100_3_1
1,0.122622,1.19726,Trevor_Composites_ES100_3_1
2,0.20597000000000001,1.8789339999999999,Trevor_Composites_ES100_3_1
3,0.289292,2.427266,Trevor_Composites_ES100_3_1
4,0.372638,2.8879,Trevor_Composites_ES100_3_1
5,0.45598799999999995,3.291932,Trevor_Composites_ES100_3_1
6,0.539328,3.6682580000000002,Trevor_Composites_ES100_3_1
7,0.622638,4.017218,Trevor_Composites_ES100_3_1
8,0.705994,4.356604,Trevor_Composites_ES100_3_1
9,0.789336,4.693734,Trevor_Composites_ES100_3_1
10,0.87263,5.023244,Trevor_Composites_ES100_3_1
11,0.956,5.345961999999999,Trevor_Composites_ES100_3_1
12,1.039326,5.661124,Trevor_Composites_ES100_3_1
13,1.122646,5.949476,Trevor_Composites_ES100_3_1
14,1.205982,6.245764,Trevor_Composites_ES100_3_1
15,1.2893219999999999,6.553238,Trevor_Composites_ES100_3_1
16,1.372642,6.866594,Trevor_Composites_ES100_3_1
17,1.455998,7.182644,Trevor_Composites_ES100_3_1
18,1.5393299999999999,7.502587999999999,Trevor_Composites_ES100_3_1
19,1.622644,7.826784,Trevor_Composites_ES100_3_1
20,1.705998,8.15617,Trevor_Composites_ES100_3_1
21,1.7893199999999998,8.490535999999999,Trevor_Composites_ES100_3_1
22,1.872646,8.830388000000001,Trevor_Composites_ES100_3_1
23,1.955986,9.173866,Trevor_Composites_ES100_3_1
24,2.03932,9.525345999999999,Trevor_Composites_ES100_3_1
25,2.12264,9.878526,Trevor_Composites_ES100_3_1
26,2.206004,10.231182,Trevor_Composites_ES100_3_1
27,2.289318,10.585464,Trevor_Composites_ES100_3_1
28,2.372656,10.943324,Trevor_Composites_ES100_3_1
29,2.455972,11.305304000000001,Trevor_Composites_ES100_3_1
30,2.539312,11.673384,Trevor_Composites_ES100_3_1
31,2.62264,12.04136,Trevor_Composites_ES100_3_1
32,2.7059879999999996,12.411168,Trevor_Composites_ES100_3_1
33,2.789324,12.785981999999999,Trevor_Composites_ES100_3_1
34,2.87264,13.15878,Trevor_Composites_ES100_3_1
35,2.955994,13.53308,Trevor_Composites_ES100_3_1
36,3.0393220000000003,13.91384,Trevor_Composites_ES100_3_1
37,3.1226499999999997,14.294608,Trevor_Composites_ES100_3_1
38,3.205974,14.676186,Trevor_Composites_ES100_3_1
39,3.289332,15.063282,Trevor_Composites_ES100_3_1
40,3.372632,15.450004,Trevor_Composites_ES100_3_1
41,3.456006,15.838424,Trevor_Composites_ES100_3_1
42,3.5393220000000003,16.230961999999998,Trevor_Composites_ES100_3_1
43,3.6226299999999996,16.622666,Trevor_Composites_ES100_3_1
44,3.7059800000000003,17.013906,Trevor_Composites_ES100_3_1
45,3.7893079999999997,17.40785,Trevor_Composites_ES100_3_1
