Time,Displacement,Force,File_ID,Material_ID
31,2.622674,8.765685999999999,Basalt Flax 0deg_1,Basalt Flax 0deg
32,2.7059879999999996,8.96191,Basalt Flax 0deg_1,Basalt Flax 0deg
33,2.7893060000000003,9.153186,Basalt Flax 0deg_1,Basalt Flax 0deg
34,2.872654,9.343182,Basalt Flax 0deg_1,Basalt Flax 0deg
35,2.955994,9.53087,Basalt Flax 0deg_1,Basalt Flax 0deg
36,3.039324,9.716282,Basalt Flax 0deg_1,Basalt Flax 0deg
37,3.122672,9.877524,Basalt Flax 0deg_1,Basalt Flax 0deg
38,3.205974,10.01034,Basalt Flax 0deg_1,Basalt Flax 0deg
39,3.289332,10.146972,Basalt Flax 0deg_1,Basalt Flax 0deg
40,3.3726659999999997,10.29782,Basalt Flax 0deg_1,Basalt Flax 0deg
41,3.45601,10.448288,Basalt Flax 0deg_1,Basalt Flax 0deg
42,3.539314,10.587784,Basalt Flax 0deg_1,Basalt Flax 0deg
43,3.622644,10.748314,Basalt Flax 0deg_1,Basalt Flax 0deg
44,3.7059960000000003,10.922134000000002,Basalt Flax 0deg_1,Basalt Flax 0deg
45,3.7893239999999997,11.088604,Basalt Flax 0deg_1,Basalt Flax 0deg
46,3.8726420000000004,11.261361999999998,Basalt Flax 0deg_1,Basalt Flax 0deg
47,3.955994,11.440147999999999,Basalt Flax 0deg_1,Basalt Flax 0deg
48,4.039334,11.608153999999999,Basalt Flax 0deg_1,Basalt Flax 0deg
49,4.122654,11.764126000000001,Basalt Flax 0deg_1,Basalt Flax 0deg
50,4.206008,11.930016,Basalt Flax 0deg_1,Basalt Flax 0deg
51,4.289322,12.107565999999998,Basalt Flax 0deg_1,Basalt Flax 0deg
52,4.3726519999999995,12.27789,Basalt Flax 0deg_1,Basalt Flax 0deg
53,4.4559820000000006,12.45612,Basalt Flax 0deg_1,Basalt Flax 0deg
54,4.53933,12.640011999999999,Basalt Flax 0deg_1,Basalt Flax 0deg
55,4.6226519999999995,12.822492,Basalt Flax 0deg_1,Basalt Flax 0deg
56,4.706002,13.007,Basalt Flax 0deg_1,Basalt Flax 0deg
57,4.789314,13.192596000000002,Basalt Flax 0deg_1,Basalt Flax 0deg
58,4.8726519999999995,13.377062,Basalt Flax 0deg_1,Basalt Flax 0deg
59,4.955998,13.559358,Basalt Flax 0deg_1,Basalt Flax 0deg
60,5.039324,13.737018,Basalt Flax 0deg_1,Basalt Flax 0deg
61,5.122655999999999,13.91579,Basalt Flax 0deg_1,Basalt Flax 0deg
62,5.205996,14.100236,Basalt Flax 0deg_1,Basalt Flax 0deg
63,5.28932,14.28739,Basalt Flax 0deg_1,Basalt Flax 0deg
64,5.372654,14.472465999999999,Basalt Flax 0deg_1,Basalt Flax 0deg
65,5.456011999999999,14.658214000000001,Basalt Flax 0deg_1,Basalt Flax 0deg
66,5.539331999999999,14.841022,Basalt Flax 0deg_1,Basalt Flax 0deg
67,5.622648000000001,15.01083,Basalt Flax 0deg_1,Basalt Flax 0deg
68,5.705990000000001,15.15764,Basalt Flax 0deg_1,Basalt Flax 0deg
69,5.789334,15.257792,Basalt Flax 0deg_1,Basalt Flax 0deg
70,5.872654,15.396992000000001,Basalt Flax 0deg_1,Basalt Flax 0deg
71,5.95601,15.567029999999999,Basalt Flax 0deg_1,Basalt Flax 0deg
72,6.039324000000001,15.744896,Basalt Flax 0deg_1,Basalt Flax 0deg
73,6.12266,15.92487,Basalt Flax 0deg_1,Basalt Flax 0deg
74,6.205988,16.100746,Basalt Flax 0deg_1,Basalt Flax 0deg
75,6.28932,16.276966,Basalt Flax 0deg_1,Basalt Flax 0deg
76,6.372646,16.446336000000002,Basalt Flax 0deg_1,Basalt Flax 0deg
77,6.455997999999999,16.608615999999998,Basalt Flax 0deg_1,Basalt Flax 0deg
78,6.539331999999999,16.76821,Basalt Flax 0deg_1,Basalt Flax 0deg
79,6.622652,16.91719,Basalt Flax 0deg_1,Basalt Flax 0deg
80,6.7060059999999995,17.009412,Basalt Flax 0deg_1,Basalt Flax 0deg
81,6.789328,17.125496000000002,Basalt Flax 0deg_1,Basalt Flax 0deg
82,6.872654,17.21073,Basalt Flax 0deg_1,Basalt Flax 0deg
83,6.9559940000000005,17.23031,Basalt Flax 0deg_1,Basalt Flax 0deg
84,7.039331999999999,17.245026,Basalt Flax 0deg_1,Basalt Flax 0deg
85,7.122652,17.276612,Basalt Flax 0deg_1,Basalt Flax 0deg
86,7.206018,17.338484,Basalt Flax 0deg_1,Basalt Flax 0deg
87,7.289321999999999,17.431017999999998,Basalt Flax 0deg_1,Basalt Flax 0deg
88,7.37266,17.522548,Basalt Flax 0deg_1,Basalt Flax 0deg
89,7.455992,17.58652,Basalt Flax 0deg_1,Basalt Flax 0deg
90,7.53932,17.667408000000002,Basalt Flax 0deg_1,Basalt Flax 0deg
91,7.622676,17.747914,Basalt Flax 0deg_1,Basalt Flax 0deg
92,7.705986,17.745128,Basalt Flax 0deg_1,Basalt Flax 0deg
93,7.789321999999999,17.798316,Basalt Flax 0deg_1,Basalt Flax 0deg
94,7.872672,17.854458,Basalt Flax 0deg_1,Basalt Flax 0deg
95,7.9560059999999995,17.903902000000002,Basalt Flax 0deg_1,Basalt Flax 0deg
96,8.039338,17.968374,Basalt Flax 0deg_1,Basalt Flax 0deg
97,8.122664,17.942186,Basalt Flax 0deg_1,Basalt Flax 0deg
98,8.206,17.786386,Basalt Flax 0deg_1,Basalt Flax 0deg
99,8.289338,17.729882,Basalt Flax 0deg_1,Basalt Flax 0deg
100,8.372654,17.641822,Basalt Flax 0deg_1,Basalt Flax 0deg
101,8.456012,17.495075999999997,Basalt Flax 0deg_1,Basalt Flax 0deg
102,8.539358,17.274462,Basalt Flax 0deg_1,Basalt Flax 0deg
103,8.622698,16.80043,Basalt Flax 0deg_1,Basalt Flax 0deg
104,8.690406451612903,15.473787096774194,Basalt Flax 0deg_1,Basalt Flax 0deg
0,0.03977959183673469,0.03017551020408163,Basalt Flax 0deg_2,Basalt Flax 0deg
1,0.122658,0.138296,Basalt Flax 0deg_2,Basalt Flax 0deg
2,0.20596799999999998,0.518688,Basalt Flax 0deg_2,Basalt Flax 0deg
3,0.2893,0.905632,Basalt Flax 0deg_2,Basalt Flax 0deg
4,0.37264,1.1766759999999998,Basalt Flax 0deg_2,Basalt Flax 0deg
5,0.456002,1.423902,Basalt Flax 0deg_2,Basalt Flax 0deg
6,0.539338,1.6227500000000001,Basalt Flax 0deg_2,Basalt Flax 0deg
7,0.622654,1.7998580000000002,Basalt Flax 0deg_2,Basalt Flax 0deg
8,0.706002,1.947526,Basalt Flax 0deg_2,Basalt Flax 0deg
9,0.789342,2.0996420000000002,Basalt Flax 0deg_2,Basalt Flax 0deg
10,0.872648,2.23501,Basalt Flax 0deg_2,Basalt Flax 0deg
11,0.956004,2.3535839999999997,Basalt Flax 0deg_2,Basalt Flax 0deg
12,1.0393219999999999,2.482714,Basalt Flax 0deg_2,Basalt Flax 0deg
13,1.122662,2.630032,Basalt Flax 0deg_2,Basalt Flax 0deg
14,1.205988,2.7602379999999997,Basalt Flax 0deg_2,Basalt Flax 0deg
15,1.289344,2.891082,Basalt Flax 0deg_2,Basalt Flax 0deg
16,1.372662,3.0202240000000002,Basalt Flax 0deg_2,Basalt Flax 0deg
17,1.45601,3.156784,Basalt Flax 0deg_2,Basalt Flax 0deg
18,1.53934,3.2969139999999997,Basalt Flax 0deg_2,Basalt Flax 0deg
19,1.622642,3.439134,Basalt Flax 0deg_2,Basalt Flax 0deg
20,1.7060060000000001,3.580928,Basalt Flax 0deg_2,Basalt Flax 0deg
21,1.78934,3.723732,Basalt Flax 0deg_2,Basalt Flax 0deg
22,1.87265,3.8669,Basalt Flax 0deg_2,Basalt Flax 0deg
23,1.955986,4.010356,Basalt Flax 0deg_2,Basalt Flax 0deg
24,2.039328,4.162012,Basalt Flax 0deg_2,Basalt Flax 0deg
25,2.122652,4.315586,Basalt Flax 0deg_2,Basalt Flax 0deg
26,2.206012,4.468612,Basalt Flax 0deg_2,Basalt Flax 0deg
27,2.289326,4.626742,Basalt Flax 0deg_2,Basalt Flax 0deg
28,2.372648,4.786042,Basalt Flax 0deg_2,Basalt Flax 0deg
29,2.456002,4.94726,Basalt Flax 0deg_2,Basalt Flax 0deg
30,2.539316,5.109526,Basalt Flax 0deg_2,Basalt Flax 0deg
31,2.622668,5.267868,Basalt Flax 0deg_2,Basalt Flax 0deg
32,2.70599,5.42568,Basalt Flax 0deg_2,Basalt Flax 0deg
33,2.789318,5.571088,Basalt Flax 0deg_2,Basalt Flax 0deg
34,2.8726499999999997,5.719632000000001,Basalt Flax 0deg_2,Basalt Flax 0deg
35,2.956006,5.8759559999999995,Basalt Flax 0deg_2,Basalt Flax 0deg
36,3.0393220000000003,6.023866000000001,Basalt Flax 0deg_2,Basalt Flax 0deg
37,3.122658,6.167872,Basalt Flax 0deg_2,Basalt Flax 0deg
38,3.206002,6.267996,Basalt Flax 0deg_2,Basalt Flax 0deg
39,3.289348,6.315856,Basalt Flax 0deg_2,Basalt Flax 0deg
40,3.372658,6.409042,Basalt Flax 0deg_2,Basalt Flax 0deg
41,3.456002,6.523922,Basalt Flax 0deg_2,Basalt Flax 0deg
42,3.539326,6.646454,Basalt Flax 0deg_2,Basalt Flax 0deg
43,3.6226499999999997,6.7631619999999995,Basalt Flax 0deg_2,Basalt Flax 0deg
44,3.705992,6.882192,Basalt Flax 0deg_2,Basalt Flax 0deg
45,3.789332,7.0051179999999995,Basalt Flax 0deg_2,Basalt Flax 0deg
46,3.872658,7.118276,Basalt Flax 0deg_2,Basalt Flax 0deg
47,3.955998,7.2369140000000005,Basalt Flax 0deg_2,Basalt Flax 0deg
48,4.03933,7.366112,Basalt Flax 0deg_2,Basalt Flax 0deg
49,4.122654,7.49666,Basalt Flax 0deg_2,Basalt Flax 0deg
50,4.206002,7.630882000000001,Basalt Flax 0deg_2,Basalt Flax 0deg
51,4.28933,7.7667600000000006,Basalt Flax 0deg_2,Basalt Flax 0deg
52,4.372662,7.898162,Basalt Flax 0deg_2,Basalt Flax 0deg
53,4.455984,8.028787999999999,Basalt Flax 0deg_2,Basalt Flax 0deg
54,4.539332,8.16658,Basalt Flax 0deg_2,Basalt Flax 0deg
55,4.622654,8.304181999999999,Basalt Flax 0deg_2,Basalt Flax 0deg
56,4.70601,8.444548,Basalt Flax 0deg_2,Basalt Flax 0deg
57,4.78932,8.590786,Basalt Flax 0deg_2,Basalt Flax 0deg
58,4.8726519999999995,8.737524,Basalt Flax 0deg_2,Basalt Flax 0deg
59,4.956004,8.887006,Basalt Flax 0deg_2,Basalt Flax 0deg
60,5.039332,9.032792,Basalt Flax 0deg_2,Basalt Flax 0deg
61,5.12266,9.175460000000001,Basalt Flax 0deg_2,Basalt Flax 0deg
62,5.206008000000001,9.321188,Basalt Flax 0deg_2,Basalt Flax 0deg
63,5.289326,9.467074,Basalt Flax 0deg_2,Basalt Flax 0deg
64,5.372646,9.618103999999999,Basalt Flax 0deg_2,Basalt Flax 0deg
65,5.45601,9.77,Basalt Flax 0deg_2,Basalt Flax 0deg
66,5.539326,9.923678,Basalt Flax 0deg_2,Basalt Flax 0deg
67,5.622646,10.074214,Basalt Flax 0deg_2,Basalt Flax 0deg
68,5.706,10.226018,Basalt Flax 0deg_2,Basalt Flax 0deg
69,5.78933,10.38026,Basalt Flax 0deg_2,Basalt Flax 0deg
70,5.87266,10.537656,Basalt Flax 0deg_2,Basalt Flax 0deg
71,5.956018,10.697274,Basalt Flax 0deg_2,Basalt Flax 0deg
72,6.039338,10.861448000000001,Basalt Flax 0deg_2,Basalt Flax 0deg
73,6.122646,11.026676,Basalt Flax 0deg_2,Basalt Flax 0deg
74,6.205992,11.190083999999999,Basalt Flax 0deg_2,Basalt Flax 0deg
75,6.28933,11.347856,Basalt Flax 0deg_2,Basalt Flax 0deg
76,6.372648000000001,11.503098,Basalt Flax 0deg_2,Basalt Flax 0deg
77,6.456002,11.656222,Basalt Flax 0deg_2,Basalt Flax 0deg
78,6.539328,11.810725999999999,Basalt Flax 0deg_2,Basalt Flax 0deg
79,6.622652,11.965834,Basalt Flax 0deg_2,Basalt Flax 0deg
80,6.706004,12.12251,Basalt Flax 0deg_2,Basalt Flax 0deg
81,6.789331999999999,12.281448000000001,Basalt Flax 0deg_2,Basalt Flax 0deg
82,6.872644,12.440838,Basalt Flax 0deg_2,Basalt Flax 0deg
83,6.955997999999999,12.592865999999999,Basalt Flax 0deg_2,Basalt Flax 0deg
84,7.039321999999999,12.740435999999999,Basalt Flax 0deg_2,Basalt Flax 0deg
85,7.122658,12.889516,Basalt Flax 0deg_2,Basalt Flax 0deg
86,7.206,13.041394,Basalt Flax 0deg_2,Basalt Flax 0deg
87,7.289312,13.179623999999999,Basalt Flax 0deg_2,Basalt Flax 0deg
88,7.37267,13.321928,Basalt Flax 0deg_2,Basalt Flax 0deg
89,7.455986,13.472231999999998,Basalt Flax 0deg_2,Basalt Flax 0deg
90,7.539312,13.618254,Basalt Flax 0deg_2,Basalt Flax 0deg
91,7.622662,13.769328,Basalt Flax 0deg_2,Basalt Flax 0deg
92,7.705988,13.912448,Basalt Flax 0deg_2,Basalt Flax 0deg
93,7.789326,14.038194,Basalt Flax 0deg_2,Basalt Flax 0deg
94,7.872663999999999,14.175578,Basalt Flax 0deg_2,Basalt Flax 0deg
95,7.956004,14.31828,Basalt Flax 0deg_2,Basalt Flax 0deg
96,8.039338,14.457672,Basalt Flax 0deg_2,Basalt Flax 0deg
97,8.122658,14.600104000000002,Basalt Flax 0deg_2,Basalt Flax 0deg
98,8.205982,14.743734,Basalt Flax 0deg_2,Basalt Flax 0deg
99,8.289334,14.884780000000001,Basalt Flax 0deg_2,Basalt Flax 0deg
100,8.37265,15.026482000000001,Basalt Flax 0deg_2,Basalt Flax 0deg
101,8.455996,15.168446,Basalt Flax 0deg_2,Basalt Flax 0deg
102,8.53934,15.312486,Basalt Flax 0deg_2,Basalt Flax 0deg
103,8.622658,15.453672,Basalt Flax 0deg_2,Basalt Flax 0deg
104,8.706,15.591664000000002,Basalt Flax 0deg_2,Basalt Flax 0deg
105,8.789312,15.730688,Basalt Flax 0deg_2,Basalt Flax 0deg
106,8.872646,15.865454,Basalt Flax 0deg_2,Basalt Flax 0deg
107,8.955988,15.999975999999998,Basalt Flax 0deg_2,Basalt Flax 0deg
108,9.039328000000001,16.13308,Basalt Flax 0deg_2,Basalt Flax 0deg
109,9.122666,16.246318,Basalt Flax 0deg_2,Basalt Flax 0deg
110,9.206014,16.352866,Basalt Flax 0deg_2,Basalt Flax 0deg
111,9.289325999999999,16.462906,Basalt Flax 0deg_2,Basalt Flax 0deg
112,9.372654,16.562592,Basalt Flax 0deg_2,Basalt Flax 0deg
113,9.455992,16.684546,Basalt Flax 0deg_2,Basalt Flax 0deg
114,9.539342,16.812768000000002,Basalt Flax 0deg_2,Basalt Flax 0deg
115,9.62266,16.928518,Basalt Flax 0deg_2,Basalt Flax 0deg
116,9.706012,17.054994,Basalt Flax 0deg_2,Basalt Flax 0deg
117,9.78933,17.182848,Basalt Flax 0deg_2,Basalt Flax 0deg
118,9.87266,17.306326,Basalt Flax 0deg_2,Basalt Flax 0deg
119,9.955992,17.42394,Basalt Flax 0deg_2,Basalt Flax 0deg
120,10.039325999999999,17.529326,Basalt Flax 0deg_2,Basalt Flax 0deg
121,10.122644000000001,17.614556,Basalt Flax 0deg_2,Basalt Flax 0deg
122,10.206,17.681252,Basalt Flax 0deg_2,Basalt Flax 0deg
123,10.289338,17.714502,Basalt Flax 0deg_2,Basalt Flax 0deg
124,10.372658,17.728722,Basalt Flax 0deg_2,Basalt Flax 0deg
125,10.456016,17.658540000000002,Basalt Flax 0deg_2,Basalt Flax 0deg
126,10.539364,17.277452,Basalt Flax 0deg_2,Basalt Flax 0deg
127,10.620306382978724,16.224844680851064,Basalt Flax 0deg_2,Basalt Flax 0deg
0,0.03977959183673469,0.01740408163265306,Basalt Flax 0deg_3,Basalt Flax 0deg
1,0.12266,0.076524,Basalt Flax 0deg_3,Basalt Flax 0deg
2,0.20597000000000001,0.336592,Basalt Flax 0deg_3,Basalt Flax 0deg
3,0.289286,0.9173699999999999,Basalt Flax 0deg_3,Basalt Flax 0deg
4,0.37264600000000003,1.413258,Basalt Flax 0deg_3,Basalt Flax 0deg
5,0.45599000000000006,1.760264,Basalt Flax 0deg_3,Basalt Flax 0deg
6,0.539334,2.032208,Basalt Flax 0deg_3,Basalt Flax 0deg
7,0.62266,2.234434,Basalt Flax 0deg_3,Basalt Flax 0deg
8,0.706,2.451082,Basalt Flax 0deg_3,Basalt Flax 0deg
9,0.7893340000000001,2.6645799999999995,Basalt Flax 0deg_3,Basalt Flax 0deg
10,0.872632,2.866126,Basalt Flax 0deg_3,Basalt Flax 0deg
11,0.9560120000000001,3.0519920000000003,Basalt Flax 0deg_3,Basalt Flax 0deg
12,1.039328,3.2195780000000003,Basalt Flax 0deg_3,Basalt Flax 0deg
13,1.122642,3.3735399999999998,Basalt Flax 0deg_3,Basalt Flax 0deg
14,1.205994,3.529728,Basalt Flax 0deg_3,Basalt Flax 0deg
15,1.289336,3.6916320000000002,Basalt Flax 0deg_3,Basalt Flax 0deg
16,1.372652,3.855618,Basalt Flax 0deg_3,Basalt Flax 0deg
17,1.4560140000000001,4.017512,Basalt Flax 0deg_3,Basalt Flax 0deg
18,1.539344,4.182524,Basalt Flax 0deg_3,Basalt Flax 0deg
19,1.622638,4.347014,Basalt Flax 0deg_3,Basalt Flax 0deg
20,1.7060060000000001,4.510364,Basalt Flax 0deg_3,Basalt Flax 0deg
21,1.7893279999999998,4.6714080000000004,Basalt Flax 0deg_3,Basalt Flax 0deg
22,1.872656,4.82755,Basalt Flax 0deg_3,Basalt Flax 0deg
23,1.956,4.989914,Basalt Flax 0deg_3,Basalt Flax 0deg
24,2.039332,5.155264,Basalt Flax 0deg_3,Basalt Flax 0deg
25,2.122654,5.325812,Basalt Flax 0deg_3,Basalt Flax 0deg
26,2.206014,5.493146,Basalt Flax 0deg_3,Basalt Flax 0deg
27,2.289326,5.654514000000001,Basalt Flax 0deg_3,Basalt Flax 0deg
28,2.372652,5.815180000000001,Basalt Flax 0deg_3,Basalt Flax 0deg
29,2.455988,5.964672,Basalt Flax 0deg_3,Basalt Flax 0deg
30,2.53932,6.115048000000001,Basalt Flax 0deg_3,Basalt Flax 0deg
31,2.622664,6.2689520000000005,Basalt Flax 0deg_3,Basalt Flax 0deg
32,2.7060000000000004,6.4028719999999995,Basalt Flax 0deg_3,Basalt Flax 0deg
33,2.789328,6.5153300000000005,Basalt Flax 0deg_3,Basalt Flax 0deg
34,2.872654,6.582234,Basalt Flax 0deg_3,Basalt Flax 0deg
35,2.95601,6.642024,Basalt Flax 0deg_3,Basalt Flax 0deg
36,3.0393239999999997,6.73375,Basalt Flax 0deg_3,Basalt Flax 0deg
37,3.122656,6.83678,Basalt Flax 0deg_3,Basalt Flax 0deg
38,3.205998,6.954059999999999,Basalt Flax 0deg_3,Basalt Flax 0deg
39,3.289334,7.082908,Basalt Flax 0deg_3,Basalt Flax 0deg
40,3.3726459999999996,7.213991999999999,Basalt Flax 0deg_3,Basalt Flax 0deg
41,3.4560199999999996,7.339656,Basalt Flax 0deg_3,Basalt Flax 0deg
42,3.53933,7.4598059999999995,Basalt Flax 0deg_3,Basalt Flax 0deg
43,3.622652,7.603636,Basalt Flax 0deg_3,Basalt Flax 0deg
44,3.705992,7.751582,Basalt Flax 0deg_3,Basalt Flax 0deg
45,3.789334,7.901934,Basalt Flax 0deg_3,Basalt Flax 0deg
46,3.872656,8.053578,Basalt Flax 0deg_3,Basalt Flax 0deg
47,3.955998,8.20465,Basalt Flax 0deg_3,Basalt Flax 0deg
48,4.039332,8.355546,Basalt Flax 0deg_3,Basalt Flax 0deg
49,4.122648,8.503326,Basalt Flax 0deg_3,Basalt Flax 0deg
50,4.206008,8.652534,Basalt Flax 0deg_3,Basalt Flax 0deg
51,4.2893419999999995,8.804156,Basalt Flax 0deg_3,Basalt Flax 0deg
52,4.372662,8.953224,Basalt Flax 0deg_3,Basalt Flax 0deg
53,4.4559940000000005,9.100904,Basalt Flax 0deg_3,Basalt Flax 0deg
54,4.539328,9.251756,Basalt Flax 0deg_3,Basalt Flax 0deg
55,4.622654,9.403483999999999,Basalt Flax 0deg_3,Basalt Flax 0deg
56,4.706008,9.553694,Basalt Flax 0deg_3,Basalt Flax 0deg
57,4.789328,9.704848,Basalt Flax 0deg_3,Basalt Flax 0deg
58,4.872646,9.85458,Basalt Flax 0deg_3,Basalt Flax 0deg
59,4.956004,10.004284,Basalt Flax 0deg_3,Basalt Flax 0deg
60,5.039326,10.156744,Basalt Flax 0deg_3,Basalt Flax 0deg
61,5.122652,10.308425999999999,Basalt Flax 0deg_3,Basalt Flax 0deg
62,5.206004,10.45958,Basalt Flax 0deg_3,Basalt Flax 0deg
63,5.289326,10.613617999999999,Basalt Flax 0deg_3,Basalt Flax 0deg
64,5.372672,10.769594,Basalt Flax 0deg_3,Basalt Flax 0deg
65,5.456008000000001,10.92551,Basalt Flax 0deg_3,Basalt Flax 0deg
66,5.53933,11.082429999999999,Basalt Flax 0deg_3,Basalt Flax 0deg
67,5.622636,11.235244,Basalt Flax 0deg_3,Basalt Flax 0deg
68,5.705997999999999,11.38406,Basalt Flax 0deg_3,Basalt Flax 0deg
69,5.789328,11.536062,Basalt Flax 0deg_3,Basalt Flax 0deg
70,5.872658,11.690758,Basalt Flax 0deg_3,Basalt Flax 0deg
71,5.956011999999999,11.843702,Basalt Flax 0deg_3,Basalt Flax 0deg
72,6.039334,12.001354,Basalt Flax 0deg_3,Basalt Flax 0deg
73,6.122646,12.156628000000001,Basalt Flax 0deg_3,Basalt Flax 0deg
74,6.205992,12.302034,Basalt Flax 0deg_3,Basalt Flax 0deg
75,6.289324000000001,12.445419999999999,Basalt Flax 0deg_3,Basalt Flax 0deg
76,6.372652,12.59136,Basalt Flax 0deg_3,Basalt Flax 0deg
77,6.456004,12.729276,Basalt Flax 0deg_3,Basalt Flax 0deg
78,6.539318,12.87848,Basalt Flax 0deg_3,Basalt Flax 0deg
79,6.622658,13.024724,Basalt Flax 0deg_3,Basalt Flax 0deg
80,6.706004,13.16912,Basalt Flax 0deg_3,Basalt Flax 0deg
81,6.789328,13.305860000000001,Basalt Flax 0deg_3,Basalt Flax 0deg
82,6.872642,13.436506,Basalt Flax 0deg_3,Basalt Flax 0deg
83,6.956016,13.573606,Basalt Flax 0deg_3,Basalt Flax 0deg
84,7.039318,13.711951999999998,Basalt Flax 0deg_3,Basalt Flax 0deg
85,7.12266,13.832355999999999,Basalt Flax 0deg_3,Basalt Flax 0deg
86,7.20601,13.957262,Basalt Flax 0deg_3,Basalt Flax 0deg
87,7.289306,14.088484000000001,Basalt Flax 0deg_3,Basalt Flax 0deg
88,7.372676,14.225696000000001,Basalt Flax 0deg_3,Basalt Flax 0deg
89,7.455996,14.349836,Basalt Flax 0deg_3,Basalt Flax 0deg
90,7.539312,14.49545,Basalt Flax 0deg_3,Basalt Flax 0deg
91,7.622662,14.64171,Basalt Flax 0deg_3,Basalt Flax 0deg
92,7.705992,14.781253999999999,Basalt Flax 0deg_3,Basalt Flax 0deg
93,7.789326,14.92181,Basalt Flax 0deg_3,Basalt Flax 0deg
94,7.87266,15.06314,Basalt Flax 0deg_3,Basalt Flax 0deg
95,7.956004,15.199496,Basalt Flax 0deg_3,Basalt Flax 0deg
96,8.03933,15.333244,Basalt Flax 0deg_3,Basalt Flax 0deg
97,8.122658,15.461915999999999,Basalt Flax 0deg_3,Basalt Flax 0deg
98,8.205994,15.582952,Basalt Flax 0deg_3,Basalt Flax 0deg
99,8.289325999999999,15.698298,Basalt Flax 0deg_3,Basalt Flax 0deg
100,8.372644000000001,15.805642,Basalt Flax 0deg_3,Basalt Flax 0deg
101,8.456006,15.889726000000001,Basalt Flax 0deg_3,Basalt Flax 0deg
102,8.539325999999999,15.960506,Basalt Flax 0deg_3,Basalt Flax 0deg
103,8.622672,16.01374,Basalt Flax 0deg_3,Basalt Flax 0deg
104,8.706012,16.048659999999998,Basalt Flax 0deg_3,Basalt Flax 0deg
105,8.789325999999999,16.057642,Basalt Flax 0deg_3,Basalt Flax 0deg
106,8.872654,16.043114,Basalt Flax 0deg_3,Basalt Flax 0deg
107,8.955998,16.037156,Basalt Flax 0deg_3,Basalt Flax 0deg
108,9.039334,16.007144,Basalt Flax 0deg_3,Basalt Flax 0deg
109,9.122664,15.897198000000001,Basalt Flax 0deg_3,Basalt Flax 0deg
110,9.206018,15.67395,Basalt Flax 0deg_3,Basalt Flax 0deg
111,9.289358,15.224616000000001,Basalt Flax 0deg_3,Basalt Flax 0deg
112,9.343806666666667,13.779826666666667,Basalt Flax 0deg_3,Basalt Flax 0deg
0,0.039738775510204084,0.40362040816326533,Basalt Flax 0deg_4,Basalt Flax 0deg
1,0.122628,1.08973,Basalt Flax 0deg_4,Basalt Flax 0deg
2,0.205974,1.611558,Basalt Flax 0deg_4,Basalt Flax 0deg
3,0.289302,1.9723060000000001,Basalt Flax 0deg_4,Basalt Flax 0deg
4,0.37265,2.25799,Basalt Flax 0deg_4,Basalt Flax 0deg
5,0.455994,2.505066,Basalt Flax 0deg_4,Basalt Flax 0deg
6,0.539334,2.7210680000000003,Basalt Flax 0deg_4,Basalt Flax 0deg
7,0.622646,2.9342759999999997,Basalt Flax 0deg_4,Basalt Flax 0deg
8,0.705996,3.1365320000000003,Basalt Flax 0deg_4,Basalt Flax 0deg
9,0.789332,3.317502,Basalt Flax 0deg_4,Basalt Flax 0deg
10,0.872634,3.4856420000000004,Basalt Flax 0deg_4,Basalt Flax 0deg
11,0.9560080000000001,3.650528,Basalt Flax 0deg_4,Basalt Flax 0deg
12,1.039338,3.821246,Basalt Flax 0deg_4,Basalt Flax 0deg
13,1.122654,3.99216,Basalt Flax 0deg_4,Basalt Flax 0deg
14,1.2059959999999998,4.159862,Basalt Flax 0deg_4,Basalt Flax 0deg
15,1.28934,4.328272,Basalt Flax 0deg_4,Basalt Flax 0deg
16,1.372654,4.49237,Basalt Flax 0deg_4,Basalt Flax 0deg
17,1.456,4.6525419999999995,Basalt Flax 0deg_4,Basalt Flax 0deg
18,1.5393379999999999,4.807606,Basalt Flax 0deg_4,Basalt Flax 0deg
19,1.622642,4.958600000000001,Basalt Flax 0deg_4,Basalt Flax 0deg
20,1.706,5.109284,Basalt Flax 0deg_4,Basalt Flax 0deg
21,1.789332,5.268592,Basalt Flax 0deg_4,Basalt Flax 0deg
22,1.872656,5.427046000000001,Basalt Flax 0deg_4,Basalt Flax 0deg
23,1.955988,5.586864,Basalt Flax 0deg_4,Basalt Flax 0deg
24,2.039338,5.732028000000001,Basalt Flax 0deg_4,Basalt Flax 0deg
25,2.122662,5.866608,Basalt Flax 0deg_4,Basalt Flax 0deg
26,2.206016,6.018912,Basalt Flax 0deg_4,Basalt Flax 0deg
27,2.289316,6.189556,Basalt Flax 0deg_4,Basalt Flax 0deg
28,2.372656,6.348822,Basalt Flax 0deg_4,Basalt Flax 0deg
29,2.456,6.49126,Basalt Flax 0deg_4,Basalt Flax 0deg
30,2.539342,6.635992,Basalt Flax 0deg_4,Basalt Flax 0deg
31,2.622658,6.7731140000000005,Basalt Flax 0deg_4,Basalt Flax 0deg
32,2.705998,6.915376,Basalt Flax 0deg_4,Basalt Flax 0deg
33,2.789324,7.066144,Basalt Flax 0deg_4,Basalt Flax 0deg
34,2.8726420000000004,7.214678,Basalt Flax 0deg_4,Basalt Flax 0deg
35,2.95601,7.354728,Basalt Flax 0deg_4,Basalt Flax 0deg
36,3.0393220000000003,7.491764,Basalt Flax 0deg_4,Basalt Flax 0deg
