Time,Strain,Stress,File_ID,Material_ID
40,0.04496874666666667,85859278.04878049,Basalt Hemp 0deg_4,Basalt Hemp 0deg
41,0.046080079999999995,87836526.82926829,Basalt Hemp 0deg_4,Basalt Hemp 0deg
42,0.047190960000000004,89809639.02439025,Basalt Hemp 0deg_4,Basalt Hemp 0deg
43,0.04830218666666666,91828351.21951221,Basalt Hemp 0deg_4,Basalt Hemp 0deg
44,0.04941325333333333,93855941.46341464,Basalt Hemp 0deg_4,Basalt Hemp 0deg
45,0.050524400000000004,95847590.24390244,Basalt Hemp 0deg_4,Basalt Hemp 0deg
46,0.05163536,97833229.2682927,Basalt Hemp 0deg_4,Basalt Hemp 0deg
47,0.052746666666666664,99842868.29268293,Basalt Hemp 0deg_4,Basalt Hemp 0deg
48,0.05385754666666667,101891297.56097561,Basalt Hemp 0deg_4,Basalt Hemp 0deg
49,0.05496869333333334,103948117.07317072,Basalt Hemp 0deg_4,Basalt Hemp 0deg
50,0.056080160000000004,105964487.80487804,Basalt Hemp 0deg_4,Basalt Hemp 0deg
51,0.05719109333333333,107979824.39024392,Basalt Hemp 0deg_4,Basalt Hemp 0deg
52,0.05830205333333333,109958751.2195122,Basalt Hemp 0deg_4,Basalt Hemp 0deg
53,0.059413306666666665,111910887.80487804,Basalt Hemp 0deg_4,Basalt Hemp 0deg
54,0.060524346666666666,113883121.95121951,Basalt Hemp 0deg_4,Basalt Hemp 0deg
55,0.06163522666666667,115802692.68292683,Basalt Hemp 0deg_4,Basalt Hemp 0deg
56,0.06274661333333333,117684000.0,Basalt Hemp 0deg_4,Basalt Hemp 0deg
57,0.0638576,119584663.41463418,Basalt Hemp 0deg_4,Basalt Hemp 0deg
58,0.06496864,121449580.48780489,Basalt Hemp 0deg_4,Basalt Hemp 0deg
59,0.06607994666666667,123335219.51219513,Basalt Hemp 0deg_4,Basalt Hemp 0deg
60,0.06719093333333333,125281190.24390246,Basalt Hemp 0deg_4,Basalt Hemp 0deg
61,0.06830210666666667,127257092.68292685,Basalt Hemp 0deg_4,Basalt Hemp 0deg
62,0.06941322666666667,129210029.2682927,Basalt Hemp 0deg_4,Basalt Hemp 0deg
63,0.07052426666666667,131123297.56097563,Basalt Hemp 0deg_4,Basalt Hemp 0deg
64,0.07163528,132956507.3170732,Basalt Hemp 0deg_4,Basalt Hemp 0deg
65,0.07274674666666667,134841287.80487806,Basalt Hemp 0deg_4,Basalt Hemp 0deg
66,0.07385770666666668,136728351.21951222,Basalt Hemp 0deg_4,Basalt Hemp 0deg
67,0.07496842666666666,138535609.75609756,Basalt Hemp 0deg_4,Basalt Hemp 0deg
68,0.07607992,140341931.70731708,Basalt Hemp 0deg_4,Basalt Hemp 0deg
69,0.07719109333333332,142170165.85365856,Basalt Hemp 0deg_4,Basalt Hemp 0deg
70,0.07830213333333333,143930263.41463417,Basalt Hemp 0deg_4,Basalt Hemp 0deg
71,0.07941354666666667,145671375.6097561,Basalt Hemp 0deg_4,Basalt Hemp 0deg
72,0.08052442666666668,147483590.24390244,Basalt Hemp 0deg_4,Basalt Hemp 0deg
73,0.0816352,149200175.6097561,Basalt Hemp 0deg_4,Basalt Hemp 0deg
74,0.08274637333333333,150849190.24390244,Basalt Hemp 0deg_4,Basalt Hemp 0deg
75,0.08385770666666667,152544936.58536586,Basalt Hemp 0deg_4,Basalt Hemp 0deg
76,0.08496872,154228273.17073172,Basalt Hemp 0deg_4,Basalt Hemp 0deg
77,0.08607989333333334,155823648.7804878,Basalt Hemp 0deg_4,Basalt Hemp 0deg
78,0.08719093333333333,157380604.8780488,Basalt Hemp 0deg_4,Basalt Hemp 0deg
79,0.08830189333333333,158989170.73170733,Basalt Hemp 0deg_4,Basalt Hemp 0deg
80,0.08941346666666666,160525151.2195122,Basalt Hemp 0deg_4,Basalt Hemp 0deg
81,0.09052434666666667,161428956.09756097,Basalt Hemp 0deg_4,Basalt Hemp 0deg
0,0.0005302312925170066,788955.582232893,Flax 0deg_2,Flax 0deg
1,0.0016352266666666666,4209197.860962567,Flax 0deg_2,Flax 0deg
2,0.0027462666666666666,8257540.10695187,Flax 0deg_2,Flax 0deg
3,0.0038573866666666667,11836235.294117646,Flax 0deg_2,Flax 0deg
4,0.004968426666666665,14960748.663101604,Flax 0deg_2,Flax 0deg
5,0.006080053333333333,17571016.04278075,Flax 0deg_2,Flax 0deg
6,0.007191013333333333,19732534.759358287,Flax 0deg_2,Flax 0deg
7,0.008302133333333333,21467187.1657754,Flax 0deg_2,Flax 0deg
8,0.00941336,23181967.914438505,Flax 0deg_2,Flax 0deg
9,0.010524426666666668,24934032.0855615,Flax 0deg_2,Flax 0deg
10,0.0116352,26470844.919786096,Flax 0deg_2,Flax 0deg
11,0.012746666666666667,28197219.251336895,Flax 0deg_2,Flax 0deg
12,0.013857706666666667,30068363.636363633,Flax 0deg_2,Flax 0deg
13,0.014968613333333334,31892919.786096253,Flax 0deg_2,Flax 0deg
14,0.016080133333333333,33732941.176470585,Flax 0deg_2,Flax 0deg
15,0.0171912,35613967.9144385,Flax 0deg_2,Flax 0deg
16,0.018302026666666665,37534010.69518716,Flax 0deg_2,Flax 0deg
17,0.019413573333333333,39488983.95721925,Flax 0deg_2,Flax 0deg
18,0.020524506666666668,41470631.016042784,Flax 0deg_2,Flax 0deg
19,0.021635253333333333,43469240.64171123,Flax 0deg_2,Flax 0deg
20,0.022746586666666666,45472898.39572192,Flax 0deg_2,Flax 0deg
21,0.023857813333333335,47501754.01069519,Flax 0deg_2,Flax 0deg
22,0.024968559999999997,49518909.09090909,Flax 0deg_2,Flax 0deg
23,0.02607984,51528877.00534759,Flax 0deg_2,Flax 0deg
24,0.02719128,53579700.53475936,Flax 0deg_2,Flax 0deg
25,0.02830208,55614588.23529411,Flax 0deg_2,Flax 0deg
26,0.02941306666666667,57636705.882352926,Flax 0deg_2,Flax 0deg
27,0.03052456,59680085.561497316,Flax 0deg_2,Flax 0deg
28,0.031635413333333334,61694139.037433155,Flax 0deg_2,Flax 0deg
29,0.03274634666666667,63672556.14973262,Flax 0deg_2,Flax 0deg
30,0.03385792000000001,65646288.77005347,Flax 0deg_2,Flax 0deg
31,0.034968719999999995,67577732.62032084,Flax 0deg_2,Flax 0deg
32,0.03607976,69459165.77540107,Flax 0deg_2,Flax 0deg
33,0.0371912,71325732.62032086,Flax 0deg_2,Flax 0deg
34,0.03830189333333334,73135935.828877,Flax 0deg_2,Flax 0deg
35,0.03941328,74909689.83957219,Flax 0deg_2,Flax 0deg
36,0.040524613333333334,76665048.12834224,Flax 0deg_2,Flax 0deg
37,0.041635439999999996,78365133.68983956,Flax 0deg_2,Flax 0deg
38,0.04274650666666667,80016941.1764706,Flax 0deg_2,Flax 0deg
39,0.04385794666666667,81641689.83957218,Flax 0deg_2,Flax 0deg
40,0.04496882666666667,83211251.3368984,Flax 0deg_2,Flax 0deg
41,0.046080133333333335,84740727.27272727,Flax 0deg_2,Flax 0deg
42,0.04719098666666667,86238844.9197861,Flax 0deg_2,Flax 0deg
43,0.048302000000000005,87686909.09090908,Flax 0deg_2,Flax 0deg
44,0.04941330666666667,89099614.97326203,Flax 0deg_2,Flax 0deg
45,0.050524266666666665,90494053.47593582,Flax 0deg_2,Flax 0deg
46,0.051635306666666665,91852491.97860962,Flax 0deg_2,Flax 0deg
47,0.05274677333333334,93175016.04278076,Flax 0deg_2,Flax 0deg
48,0.05385776,94489390.37433155,Flax 0deg_2,Flax 0deg
49,0.054968613333333326,95776855.61497326,Flax 0deg_2,Flax 0deg
50,0.05608013333333333,97044791.44385028,Flax 0deg_2,Flax 0deg
51,0.057191040000000005,98321689.83957219,Flax 0deg_2,Flax 0deg
52,0.05830208,99578417.11229947,Flax 0deg_2,Flax 0deg
53,0.059413173333333326,100817197.86096257,Flax 0deg_2,Flax 0deg
54,0.06052445333333334,102061860.96256682,Flax 0deg_2,Flax 0deg
55,0.061635333333333334,103284235.29411763,Flax 0deg_2,Flax 0deg
56,0.06274669333333333,104474224.59893046,Flax 0deg_2,Flax 0deg
0,0.0005301224489795907,1148837.7169049433,Flax 0deg_3,Flax 0deg
1,0.0016352799999999985,4316620.320855614,Flax 0deg_3,Flax 0deg
2,0.0027462666666666666,9226802.139037432,Flax 0deg_3,Flax 0deg
3,0.00385728,14051336.89839572,Flax 0deg_3,Flax 0deg
4,0.004968453333333332,18193839.572192516,Flax 0deg_3,Flax 0deg
5,0.006079839999999999,21553754.01069519,Flax 0deg_3,Flax 0deg
6,0.0071909066666666676,24268042.78074866,Flax 0deg_3,Flax 0deg
7,0.008302,26486139.037433155,Flax 0deg_3,Flax 0deg
8,0.009413253333333333,28396877.00534759,Flax 0deg_3,Flax 0deg
9,0.010524373333333333,30344064.17112299,Flax 0deg_3,Flax 0deg
10,0.01163528,32367572.192513373,Flax 0deg_3,Flax 0deg
11,0.0127468,34422802.13903744,Flax 0deg_3,Flax 0deg
12,0.0138576,36450802.13903743,Flax 0deg_3,Flax 0deg
13,0.014968693333333333,38414887.70053475,Flax 0deg_3,Flax 0deg
14,0.01608,40312727.27272727,Flax 0deg_3,Flax 0deg
15,0.017191173333333334,42063935.828877,Flax 0deg_3,Flax 0deg
16,0.01830224,43889775.40106952,Flax 0deg_3,Flax 0deg
17,0.019413546666666667,45697775.401069514,Flax 0deg_3,Flax 0deg
18,0.02052448,47507935.82887701,Flax 0deg_3,Flax 0deg
19,0.021635119999999997,49326994.65240641,Flax 0deg_3,Flax 0deg
20,0.022746986666666667,51133625.668449186,Flax 0deg_3,Flax 0deg
21,0.02385768,52946310.1604278,Flax 0deg_3,Flax 0deg
22,0.024968320000000002,54756406.41711229,Flax 0deg_3,Flax 0deg
23,0.02608008,56572064.171123005,Flax 0deg_3,Flax 0deg
24,0.027191200000000002,58401197.86096256,Flax 0deg_3,Flax 0deg
25,0.02830178666666667,60190224.59893049,Flax 0deg_3,Flax 0deg
26,0.02941357333333333,61987657.7540107,Flax 0deg_3,Flax 0deg
27,0.030524426666666667,63796427.80748663,Flax 0deg_3,Flax 0deg
28,0.03163517333333333,65556513.36898394,Flax 0deg_3,Flax 0deg
29,0.03274658666666667,67283786.09625667,Flax 0deg_3,Flax 0deg
30,0.03385784,68983229.94652405,Flax 0deg_3,Flax 0deg
31,0.034968613333333336,70637304.81283422,Flax 0deg_3,Flax 0deg
32,0.03608008,72252042.78074867,Flax 0deg_3,Flax 0deg
33,0.037191173333333334,73833925.13368985,Flax 0deg_3,Flax 0deg
34,0.038302,75371786.09625669,Flax 0deg_3,Flax 0deg
35,0.03941312,76853090.90909092,Flax 0deg_3,Flax 0deg
36,0.04052448,78312427.80748661,Flax 0deg_3,Flax 0deg
37,0.041635280000000004,79722759.35828876,Flax 0deg_3,Flax 0deg
38,0.04274656,81096128.342246,Flax 0deg_3,Flax 0deg
39,0.043857919999999995,82446951.87165774,Flax 0deg_3,Flax 0deg
40,0.04496877333333333,83768171.12299465,Flax 0deg_3,Flax 0deg
41,0.046080159999999995,85066459.89304811,Flax 0deg_3,Flax 0deg
42,0.047191173333333336,86361026.73796791,Flax 0deg_3,Flax 0deg
43,0.04830205333333333,87620919.78609626,Flax 0deg_3,Flax 0deg
44,0.04941317333333333,88850139.03743315,Flax 0deg_3,Flax 0deg
45,0.050524400000000004,90078844.9197861,Flax 0deg_3,Flax 0deg
46,0.05163533333333334,91287294.11764704,Flax 0deg_3,Flax 0deg
47,0.052746640000000004,92482438.50267379,Flax 0deg_3,Flax 0deg
48,0.05385776,93684727.27272727,Flax 0deg_3,Flax 0deg
49,0.05496869333333334,94855999.99999999,Flax 0deg_3,Flax 0deg
50,0.05608024,96020641.71122995,Flax 0deg_3,Flax 0deg
51,0.05719114666666667,97201732.62032086,Flax 0deg_3,Flax 0deg
52,0.05830216,98365497.32620323,Flax 0deg_3,Flax 0deg
53,0.059413173333333326,99517475.93582886,Flax 0deg_3,Flax 0deg
54,0.060524480000000005,100671336.89839573,Flax 0deg_3,Flax 0deg
55,0.06163541333333333,101807229.94652405,Flax 0deg_3,Flax 0deg
56,0.06274666666666667,102923529.4117647,Flax 0deg_3,Flax 0deg
57,0.06385770666666667,104040470.58823529,Flax 0deg_3,Flax 0deg
58,0.06496866666666667,105147058.82352942,Flax 0deg_3,Flax 0deg
59,0.06607994666666667,106236278.07486631,Flax 0deg_3,Flax 0deg
60,0.06719104000000001,107332342.24598931,Flax 0deg_3,Flax 0deg
0,0.0005301496598639453,506624.46796900535,Flax 0deg_4,Flax 0deg
1,0.0016354133333333334,2632342.245989305,Flax 0deg_4,Flax 0deg
2,0.00274632,6771828.877005347,Flax 0deg_4,Flax 0deg
3,0.003857013333333333,11026117.647058824,Flax 0deg_4,Flax 0deg
4,0.004968693333333333,14520064.171122992,Flax 0deg_4,Flax 0deg
5,0.0060798933333333334,17327422.459893048,Flax 0deg_4,Flax 0deg
6,0.007190986666666667,19678716.577540107,Flax 0deg_4,Flax 0deg
7,0.008302133333333333,21903058.823529407,Flax 0deg_4,Flax 0deg
8,0.009413119999999999,23985882.352941174,Flax 0deg_4,Flax 0deg
9,0.01052432,26119358.28877005,Flax 0deg_4,Flax 0deg
10,0.011635439999999999,28226652.40641711,Flax 0deg_4,Flax 0deg
11,0.012746746666666668,30192534.759358287,Flax 0deg_4,Flax 0deg
12,0.013857546666666665,32138010.695187163,Flax 0deg_4,Flax 0deg
13,0.014968799999999999,34288085.56149732,Flax 0deg_4,Flax 0deg
14,0.01607984,36277882.35294117,Flax 0deg_4,Flax 0deg
15,0.017190986666666665,38193668.44919786,Flax 0deg_4,Flax 0deg
16,0.018302133333333335,40031422.45989305,Flax 0deg_4,Flax 0deg
17,0.01941341333333333,41709925.13368984,Flax 0deg_4,Flax 0deg
18,0.020524506666666668,43407572.19251337,Flax 0deg_4,Flax 0deg
19,0.02163536,45145882.35294117,Flax 0deg_4,Flax 0deg
20,0.022746906666666667,46923272.72727273,Flax 0deg_4,Flax 0deg
21,0.023857599999999996,48707336.89839572,Flax 0deg_4,Flax 0deg
22,0.024968746666666666,50455165.77540107,Flax 0deg_4,Flax 0deg
23,0.026079946666666666,52168385.02673796,Flax 0deg_4,Flax 0deg
24,0.027191066666666666,53930823.529411756,Flax 0deg_4,Flax 0deg
25,0.028301946666666668,55694994.65240641,Flax 0deg_4,Flax 0deg
26,0.029413653333333335,57482160.427807495,Flax 0deg_4,Flax 0deg
27,0.03052437333333333,59278716.5775401,Flax 0deg_4,Flax 0deg
28,0.03163517333333333,61067593.582887694,Flax 0deg_4,Flax 0deg
29,0.032746746666666667,62840449.19786097,Flax 0deg_4,Flax 0deg
30,0.03385778666666667,64596235.29411765,Flax 0deg_4,Flax 0deg
31,0.034968719999999995,66324877.00534758,Flax 0deg_4,Flax 0deg
32,0.03607976,68016085.56149732,Flax 0deg_4,Flax 0deg
33,0.03719098666666667,69681540.10695186,Flax 0deg_4,Flax 0deg
34,0.03830208,71304235.29411764,Flax 0deg_4,Flax 0deg
35,0.03941344,72866566.84491979,Flax 0deg_4,Flax 0deg
36,0.04052437333333333,74402074.86631016,Flax 0deg_4,Flax 0deg
37,0.04163536,75900000.0,Flax 0deg_4,Flax 0deg
38,0.04274664,77350459.89304812,Flax 0deg_4,Flax 0deg
39,0.04385784,78768598.93048127,Flax 0deg_4,Flax 0deg
40,0.0449688,80142417.11229946,Flax 0deg_4,Flax 0deg
41,0.046080079999999995,81482181.8181818,Flax 0deg_4,Flax 0deg
42,0.04719112,82808235.29411764,Flax 0deg_4,Flax 0deg
43,0.048302080000000004,84110566.84491977,Flax 0deg_4,Flax 0deg
44,0.04941325333333333,85383058.8235294,Flax 0deg_4,Flax 0deg
45,0.050524266666666665,86644470.58823529,Flax 0deg_4,Flax 0deg
46,0.05163544,87886374.33155079,Flax 0deg_4,Flax 0deg
47,0.052746666666666664,89119828.87700532,Flax 0deg_4,Flax 0deg
48,0.05385768,90357967.9144385,Flax 0deg_4,Flax 0deg
49,0.05496869333333334,91576577.54010694,Flax 0deg_4,Flax 0deg
50,0.05608021333333333,92786481.28342244,Flax 0deg_4,Flax 0deg
51,0.057191066666666665,94011807.486631,Flax 0deg_4,Flax 0deg
52,0.05830210666666667,95215358.28877003,Flax 0deg_4,Flax 0deg
53,0.0594132,96403122.99465242,Flax 0deg_4,Flax 0deg
54,0.060524560000000005,97598524.06417112,Flax 0deg_4,Flax 0deg
55,0.06163530666666667,98772235.29411763,Flax 0deg_4,Flax 0deg
56,0.06274677333333332,99939657.75401069,Flax 0deg_4,Flax 0deg
57,0.06385765333333333,101115465.2406417,Flax 0deg_4,Flax 0deg
58,0.06496869333333334,102279871.65775399,Flax 0deg_4,Flax 0deg
59,0.06608005333333333,103419957.21925132,Flax 0deg_4,Flax 0deg
60,0.06719112000000001,104563914.43850267,Flax 0deg_4,Flax 0deg
61,0.06830213333333333,105699272.7272727,Flax 0deg_4,Flax 0deg
62,0.06941341333333334,106813347.59358287,Flax 0deg_4,Flax 0deg
0,0.0005300952380952374,1619765.918789876,Flax 45deg_1,Flax 45deg
1,0.00163512,6421697.722567287,Flax 45deg_1,Flax 45deg
2,0.0027462666666666666,10755776.397515528,Flax 45deg_1,Flax 45deg
3,0.00385736,14627432.712215323,Flax 45deg_1,Flax 45deg
4,0.0049685599999999995,18093726.708074536,Flax 45deg_1,Flax 45deg
5,0.0060799466666666665,21193809.523809522,Flax 45deg_1,Flax 45deg
6,0.007191093333333334,23957163.561076604,Flax 45deg_1,Flax 45deg
7,0.00830168,26363002.070393376,Flax 45deg_1,Flax 45deg
8,0.009413306666666666,28538881.987577643,Flax 45deg_1,Flax 45deg
9,0.010524453333333334,30605300.20703934,Flax 45deg_1,Flax 45deg
10,0.011634933333333333,32602463.768115945,Flax 45deg_1,Flax 45deg
11,0.012746826666666666,34432836.438923396,Flax 45deg_1,Flax 45deg
12,0.013857706666666667,36170621.11801243,Flax 45deg_1,Flax 45deg
13,0.014968720000000001,37800124.22360249,Flax 45deg_1,Flax 45deg
14,0.01608,39485320.91097309,Flax 45deg_1,Flax 45deg
15,0.017191066666666668,41207204.968944095,Flax 45deg_1,Flax 45deg
16,0.01830216,42938530.02070393,Flax 45deg_1,Flax 45deg
17,0.01941341333333333,44667039.33747412,Flax 45deg_1,Flax 45deg
18,0.02052432,46421532.09109732,Flax 45deg_1,Flax 45deg
19,0.0216352,48169544.51345756,Flax 45deg_1,Flax 45deg
20,0.022746906666666667,49898136.64596273,Flax 45deg_1,Flax 45deg
21,0.023857546666666667,51618716.35610765,Flax 45deg_1,Flax 45deg
22,0.024968693333333333,53312691.511387154,Flax 45deg_1,Flax 45deg
23,0.02608,54988592.132505186,Flax 45deg_1,Flax 45deg
24,0.027191039999999996,56632401.65631469,Flax 45deg_1,Flax 45deg
25,0.02830189333333333,58224513.45755694,Flax 45deg_1,Flax 45deg
26,0.029413520000000002,59774244.30641823,Flax 45deg_1,Flax 45deg
27,0.030524613333333336,61295714.28571429,Flax 45deg_1,Flax 45deg
28,0.03163530666666667,62760455.48654243,Flax 45deg_1,Flax 45deg
29,0.032746613333333334,64172132.50517598,Flax 45deg_1,Flax 45deg
30,0.033857813333333334,65548592.132505186,Flax 45deg_1,Flax 45deg
31,0.03496842666666666,66864389.233954445,Flax 45deg_1,Flax 45deg
32,0.03608008,68135279.50310558,Flax 45deg_1,Flax 45deg
33,0.03719098666666667,69369503.10559006,Flax 45deg_1,Flax 45deg
34,0.03830189333333334,70550000.0,Flax 45deg_1,Flax 45deg
35,0.03941338666666667,71692732.91925466,Flax 45deg_1,Flax 45deg
36,0.040524613333333334,72819979.29606625,Flax 45deg_1,Flax 45deg
37,0.041635413333333336,73907619.04761903,Flax 45deg_1,Flax 45deg
38,0.04274650666666667,74954699.79296067,Flax 45deg_1,Flax 45deg
39,0.04385784,75994534.16149068,Flax 45deg_1,Flax 45deg
40,0.04496872,77011428.57142857,Flax 45deg_1,Flax 45deg
41,0.04608018666666667,78006273.29192546,Flax 45deg_1,Flax 45deg
42,0.04719112,78991759.83436853,Flax 45deg_1,Flax 45deg
43,0.048302000000000005,79953374.74120083,Flax 45deg_1,Flax 45deg
44,0.04941341333333333,80900766.04554865,Flax 45deg_1,Flax 45deg
45,0.050524346666666664,81846335.40372671,Flax 45deg_1,Flax 45deg
46,0.05163536,82774989.64803311,Flax 45deg_1,Flax 45deg
47,0.052746640000000004,83677660.45548655,Flax 45deg_1,Flax 45deg
48,0.05385776,84586314.69979295,Flax 45deg_1,Flax 45deg
49,0.05496877333333334,85472774.32712215,Flax 45deg_1,Flax 45deg
50,0.056080160000000004,86349689.4409938,Flax 45deg_1,Flax 45deg
51,0.05719117333333333,87226583.85093167,Flax 45deg_1,Flax 45deg
52,0.05830213333333333,88082795.03105593,Flax 45deg_1,Flax 45deg
53,0.05941336,88903892.3395445,Flax 45deg_1,Flax 45deg
54,0.060524480000000005,89716873.70600413,Flax 45deg_1,Flax 45deg
55,0.06163536000000001,90492360.24844721,Flax 45deg_1,Flax 45deg
56,0.06274664,91216190.47619048,Flax 45deg_1,Flax 45deg
57,0.06385746666666667,91907556.93581781,Flax 45deg_1,Flax 45deg
58,0.06496864,92537743.27122153,Flax 45deg_1,Flax 45deg
59,0.06608026666666666,92996273.29192546,Flax 45deg_1,Flax 45deg
60,0.06719112000000001,93229109.73084885,Flax 45deg_1,Flax 45deg
0,0.0005301768707482986,2390290.2776017236,Flax 45deg_2,Flax 45deg
1,0.00163512,6956211.180124225,Flax 45deg_2,Flax 45deg
2,0.0027461866666666653,11385838.50931677,Flax 45deg_2,Flax 45deg
3,0.00385752,15425569.358178055,Flax 45deg_2,Flax 45deg
4,0.004968506666666666,18984741.200828157,Flax 45deg_2,Flax 45deg
5,0.0060797866666666665,22153954.451345753,Flax 45deg_2,Flax 45deg
6,0.00719104,25004534.161490683,Flax 45deg_2,Flax 45deg
7,0.00830224,27553167.70186336,Flax 45deg_2,Flax 45deg
8,0.00941336,29769233.954451352,Flax 45deg_2,Flax 45deg
9,0.0105244,31763933.74741201,Flax 45deg_2,Flax 45deg
10,0.011635386666666667,33621697.72256729,Flax 45deg_2,Flax 45deg
11,0.012746533333333334,35489710.14492754,Flax 45deg_2,Flax 45deg
12,0.013857706666666667,37339482.401656315,Flax 45deg_2,Flax 45deg
13,0.014968533333333334,39173271.22153209,Flax 45deg_2,Flax 45deg
14,0.01608,40905631.4699793,Flax 45deg_2,Flax 45deg
15,0.01719112,42514906.83229814,Flax 45deg_2,Flax 45deg
16,0.018302,44127453.41614907,Flax 45deg_2,Flax 45deg
17,0.019413546666666667,45785424.43064182,Flax 45deg_2,Flax 45deg
18,0.020524266666666666,47328136.64596273,Flax 45deg_2,Flax 45deg
19,0.021635226666666667,48837163.561076604,Flax 45deg_2,Flax 45deg
20,0.02274672,50347349.89648033,Flax 45deg_2,Flax 45deg
21,0.023857653333333333,51867950.310559,Flax 45deg_2,Flax 45deg
22,0.0249688,53347536.23188407,Flax 45deg_2,Flax 45deg
23,0.026079946666666666,54790786.7494824,Flax 45deg_2,Flax 45deg
24,0.027191066666666666,56209399.585921325,Flax 45deg_2,Flax 45deg
25,0.02830197333333333,57586894.409937896,Flax 45deg_2,Flax 45deg
26,0.029413493333333332,58932298.136645965,Flax 45deg_2,Flax 45deg
27,0.03052432,60278281.573498964,Flax 45deg_2,Flax 45deg
28,0.03163557333333333,61605942.02898551,Flax 45deg_2,Flax 45deg
29,0.03274650666666667,62897184.26501036,Flax 45deg_2,Flax 45deg
30,0.033857733333333334,64170331.26293995,Flax 45deg_2,Flax 45deg
31,0.03496882666666667,65400310.55900622,Flax 45deg_2,Flax 45deg
32,0.03608002666666666,66595569.35817806,Flax 45deg_2,Flax 45deg
33,0.03719098666666667,67773995.85921325,Flax 45deg_2,Flax 45deg
34,0.03830208,68913706.00414078,Flax 45deg_2,Flax 45deg
35,0.039413493333333334,70018944.09937888,Flax 45deg_2,Flax 45deg
36,0.04052432,71109689.44099379,Flax 45deg_2,Flax 45deg
37,0.04163536,72168136.64596273,Flax 45deg_2,Flax 45deg
38,0.042746613333333336,73201759.83436854,Flax 45deg_2,Flax 45deg
39,0.043857919999999995,74224906.83229814,Flax 45deg_2,Flax 45deg
40,0.04496888,75218405.79710144,Flax 45deg_2,Flax 45deg
41,0.046080079999999995,76187681.1594203,Flax 45deg_2,Flax 45deg
42,0.047191173333333336,77156376.81159422,Flax 45deg_2,Flax 45deg
43,0.04830197333333333,78097329.19254659,Flax 45deg_2,Flax 45deg
44,0.04941338666666667,79018385.09316769,Flax 45deg_2,Flax 45deg
45,0.050524480000000004,79933706.00414078,Flax 45deg_2,Flax 45deg
46,0.05163533333333334,80835362.3188406,Flax 45deg_2,Flax 45deg
47,0.052746720000000004,81725590.06211181,Flax 45deg_2,Flax 45deg
48,0.05385778666666667,82618985.5072464,Flax 45deg_2,Flax 45deg
49,0.05496856,83491345.75569357,Flax 45deg_2,Flax 45deg
50,0.05608026666666666,84356935.8178054,Flax 45deg_2,Flax 45deg
51,0.05719114666666667,85232173.91304348,Flax 45deg_2,Flax 45deg
52,0.05830208,86089710.14492755,Flax 45deg_2,Flax 45deg
53,0.059413306666666665,86929813.66459627,Flax 45deg_2,Flax 45deg
54,0.060524480000000005,87770559.00621119,Flax 45deg_2,Flax 45deg
55,0.06163541333333333,88596024.8447205,Flax 45deg_2,Flax 45deg
56,0.06274677333333332,89407412.00828159,Flax 45deg_2,Flax 45deg
57,0.06385762666666667,90217950.31055902,Flax 45deg_2,Flax 45deg
58,0.06496872,91004120.08281574,Flax 45deg_2,Flax 45deg
59,0.06608008,91758198.75776398,Flax 45deg_2,Flax 45deg
60,0.0671912,92502587.99171844,Flax 45deg_2,Flax 45deg
61,0.06830210666666667,93210745.34161492,Flax 45deg_2,Flax 45deg
62,0.06941344,93882049.689441,Flax 45deg_2,Flax 45deg
63,0.07052458666666667,94459627.32919255,Flax 45deg_2,Flax 45deg
0,0.0005301496598639453,1772827.143279672,Flax 45deg_4,Flax 45deg
1,0.0016351466666666666,5744078.674948241,Flax 45deg_4,Flax 45deg
2,0.0027461866666666653,10114016.563147,Flax 45deg_4,Flax 45deg
3,0.0038574133333333332,14038633.540372668,Flax 45deg_4,Flax 45deg
4,0.0049685599999999995,17372091.09730849,Flax 45deg_4,Flax 45deg
5,0.0060797333333333335,20280269.15113872,Flax 45deg_4,Flax 45deg
6,0.00719104,22939461.69772257,Flax 45deg_4,Flax 45deg
7,0.008302053333333333,25125714.285714287,Flax 45deg_4,Flax 45deg
8,0.009413226666666667,27059420.28985507,Flax 45deg_4,Flax 45deg
9,0.010524533333333332,29088881.987577647,Flax 45deg_4,Flax 45deg
10,0.011635093333333332,31096273.291925464,Flax 45deg_4,Flax 45deg
11,0.012746666666666667,33063498.964803312,Flax 45deg_4,Flax 45deg
12,0.0138576,34988550.72463769,Flax 45deg_4,Flax 45deg
13,0.014968559999999999,36732380.952380955,Flax 45deg_4,Flax 45deg
14,0.016079946666666664,38481428.571428575,Flax 45deg_4,Flax 45deg
15,0.017191066666666668,40262898.55072463,Flax 45deg_4,Flax 45deg
16,0.018302026666666665,42043788.819875784,Flax 45deg_4,Flax 45deg
17,0.01941341333333333,43821614.9068323,Flax 45deg_4,Flax 45deg
18,0.02052448,45609296.06625259,Flax 45deg_4,Flax 45deg
19,0.02163528,47407950.31055901,Flax 45deg_4,Flax 45deg
20,0.02274664,49176397.51552795,Flax 45deg_4,Flax 45deg
21,0.023857626666666666,50953498.96480331,Flax 45deg_4,Flax 45deg
22,0.024968693333333333,52716977.22567288,Flax 45deg_4,Flax 45deg
23,0.02608008,54451884.05797101,Flax 45deg_4,Flax 45deg
24,0.027191226666666665,56174948.24016563,Flax 45deg_4,Flax 45deg
25,0.028301946666666668,57857370.60041409,Flax 45deg_4,Flax 45deg
