Specimen text inputs : Specimen text input  1,,""

Results Table 1
,Specimen text input  1
"15","bf_f1"

Results Table 2


Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.5640","0.0203"
"0.0200","0.5694","0.0217"
"0.0400","0.5719","0.0231"
"0.0600","0.5724","0.0238"
"0.0800","0.5726","0.0239"
"0.1000","0.5730","0.0236"
"0.1200","0.5739","0.0236"
"0.1400","0.5753","0.0238"
"0.1600","0.5768","0.0239"
"0.1800","0.5784","0.0244"
"0.2000","0.5799","0.0245"
"0.2200","0.5816","0.0246"
"0.2400","0.5832","0.0249"
"0.2600","0.5847","0.0253"
"0.2800","0.5861","0.0257"
"0.3000","0.5878","0.0261"
"0.3200","0.5894","0.0263"
"0.3400","0.5912","0.0264"
"0.3600","0.5929","0.0269"
"0.3800","0.5946","0.0271"
"0.4000","0.5961","0.0273"
"0.4200","0.5977","0.0278"
"0.4400","0.5994","0.0282"
"0.4600","0.6011","0.0284"
"0.4800","0.6028","0.0287"
"0.5000","0.6044","0.0290"
"0.5200","0.6062","0.0293"
"0.5400","0.6078","0.0296"
"0.5600","0.6094","0.0300"
"0.5800","0.6111","0.0305"
"0.6000","0.6127","0.0308"
"0.6200","0.6144","0.0311"
"0.6400","0.6161","0.0314"
"0.6600","0.6179","0.0317"
"0.6800","0.6196","0.0317"
"0.7000","0.6211","0.0320"
"0.7200","0.6228","0.0324"
"0.7400","0.6244","0.0332"
"0.7600","0.6262","0.0335"
"0.7800","0.6279","0.0335"
"0.8000","0.6296","0.0339"
"0.8200","0.6312","0.0343"
"0.8400","0.6328","0.0347"
"0.8600","0.6344","0.0350"
"0.8800","0.6362","0.0354"
"0.9000","0.6379","0.0356"
"0.9200","0.6395","0.0358"
"0.9400","0.6412","0.0359"
"0.9600","0.6429","0.0362"
"0.9800","0.6445","0.0366"
"1.0000","0.6461","0.0370"
"1.0200","0.6478","0.0374"
"1.0400","0.6495","0.0382"
"1.0600","0.6511","0.0384"
"1.0800","0.6529","0.0383"
"1.1000","0.6546","0.0389"
"1.1200","0.6562","0.0392"
"1.1400","0.6578","0.0396"
"1.1600","0.6594","0.0399"
"1.1800","0.6611","0.0402"
"1.2000","0.6628","0.0405"
"1.2200","0.6645","0.0413"
"1.2400","0.6662","0.0414"
"1.2600","0.6678","0.0415"
"1.2800","0.6694","0.0420"
"1.3000","0.6712","0.0423"
"1.3200","0.6729","0.0427"
"1.3400","0.6745","0.0430"
"1.3600","0.6762","0.0432"
"1.3800","0.6779","0.0435"
"1.4000","0.6795","0.0441"
"1.4200","0.6811","0.0442"
"1.4400","0.6828","0.0445"
"1.4600","0.6844","0.0448"
"1.4800","0.6861","0.0453"
"1.5000","0.6879","0.0454"
"1.5200","0.6896","0.0459"
"1.5400","0.6913","0.0465"
"1.5600","0.6928","0.0468"
"1.5800","0.6944","0.0470"
"1.6000","0.6962","0.0473"
"1.6200","0.6979","0.0475"
"1.6400","0.6996","0.0478"
"1.6600","0.7013","0.0482"
"1.6800","0.7029","0.0487"
"1.7000","0.7044","0.0490"
"1.7200","0.7061","0.0492"
"1.7400","0.7079","0.0495"
"1.7600","0.7095","0.0499"
"1.7800","0.7111","0.0499"
"1.8000","0.7129","0.0502"
"1.8200","0.7146","0.0504"
"1.8400","0.7162","0.0510"
"1.8600","0.7178","0.0513"
"1.8800","0.7195","0.0517"
"1.9000","0.7211","0.0518"
"1.9200","0.7228","0.0522"
"1.9400","0.7246","0.0527"
"1.9600","0.7262","0.0531"
"1.9800","0.7278","0.0534"
"2.0000","0.7294","0.0535"
"2.0200","0.7311","0.0541"
"2.0400","0.7329","0.0547"
"2.0600","0.7346","0.0551"
"2.0800","0.7363","0.0552"
"2.1000","0.7379","0.0555"
"2.1200","0.7394","0.0559"
"2.1400","0.7411","0.0559"
"2.1600","0.7429","0.0564"
"2.1800","0.7446","0.0570"
"2.2000","0.7462","0.0573"
"2.2200","0.7479","0.0574"
"2.2400","0.7496","0.0578"
"2.2600","0.7512","0.0581"
"2.2800","0.7528","0.0584"
"2.3000","0.7545","0.0585"
"2.3200","0.7562","0.0588"
"2.3400","0.7579","0.0593"
"2.3600","0.7596","0.0597"
"2.3800","0.7614","0.0601"
"2.4000","0.7629","0.0606"
"2.4200","0.7644","0.0607"
"2.4400","0.7661","0.0613"
"2.4600","0.7679","0.0617"
"2.4800","0.7696","0.0620"
"2.5000","0.7713","0.0624"
"2.5200","0.7729","0.0628"
"2.5400","0.7745","0.0632"
"2.5600","0.7761","0.0634"
"2.5800","0.7778","0.0637"
"2.6000","0.7795","0.0640"
"2.6200","0.7812","0.0643"
"2.6400","0.7828","0.0649"
"2.6600","0.7846","0.0651"
"2.6800","0.7862","0.0653"
"2.7000","0.7878","0.0656"
"2.7200","0.7894","0.0658"
"2.7400","0.7911","0.0663"
"2.7600","0.7928","0.0670"
"2.7800","0.7944","0.0675"
"2.8000","0.7962","0.0676"
"2.8200","0.7979","0.0679"
"2.8400","0.7994","0.0687"
"2.8600","0.8010","0.0688"
"2.8800","0.8027","0.0688"
"2.9000","0.8045","0.0690"
"2.9200","0.8062","0.0693"
"2.9400","0.8079","0.0700"
"2.9600","0.8096","0.0703"
"2.9800","0.8111","0.0704"
"3.0000","0.8128","0.0704"
"3.0200","0.8146","0.0709"
"3.0400","0.8163","0.0712"
"3.0600","0.8179","0.0720"
"3.0800","0.8196","0.0725"
"3.1000","0.8213","0.0728"
"3.1200","0.8229","0.0733"
"3.1400","0.8244","0.0735"
"3.1600","0.8261","0.0734"
"3.1800","0.8278","0.0739"
"3.2000","0.8294","0.0746"
"3.2200","0.8312","0.0747"
"3.2400","0.8329","0.0750"
"3.2600","0.8346","0.0755"
"3.2800","0.8361","0.0759"
"3.3000","0.8378","0.0761"
"3.3200","0.8394","0.0766"
"3.3400","0.8411","0.0770"
"3.3600","0.8428","0.0773"
"3.3800","0.8446","0.0778"
"3.4000","0.8461","0.0785"
"3.4200","0.8478","0.0787"
"3.4400","0.8494","0.0789"
"3.4600","0.8512","0.0790"
"3.4800","0.8528","0.0793"
"3.5000","0.8545","0.0797"
"3.5200","0.8562","0.0799"
