Specimen text inputs : Specimen text input  1,,""

Results Table 1
,Specimen text input  1
"9","h0_f1"

Results Table 2


Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.5301","0.0202"
"0.0200","0.5354","0.0207"
"0.0400","0.5378","0.0213"
"0.0600","0.5384","0.0212"
"0.0800","0.5386","0.0215"
"0.1000","0.5392","0.0218"
"0.1200","0.5401","0.0216"
"0.1400","0.5413","0.0217"
"0.1600","0.5428","0.0218"
"0.1800","0.5443","0.0219"
"0.2000","0.5459","0.0221"
"0.2200","0.5476","0.0224"
"0.2400","0.5490","0.0222"
"0.2600","0.5505","0.0221"
"0.2800","0.5522","0.0224"
"0.3000","0.5539","0.0223"
"0.3200","0.5556","0.0226"
"0.3400","0.5573","0.0227"
"0.3600","0.5589","0.0231"
"0.3800","0.5604","0.0229"
"0.4000","0.5621","0.0232"
"0.4200","0.5638","0.0232"
"0.4400","0.5655","0.0233"
"0.4600","0.5672","0.0238"
"0.4800","0.5688","0.0241"
"0.5000","0.5706","0.0239"
"0.5200","0.5722","0.0243"
"0.5400","0.5738","0.0244"
"0.5600","0.5754","0.0242"
"0.5800","0.5771","0.0243"
"0.6000","0.5788","0.0244"
"0.6200","0.5804","0.0243"
"0.6400","0.5823","0.0246"
"0.6600","0.5839","0.0248"
"0.6800","0.5854","0.0250"
"0.7000","0.5871","0.0251"
"0.7200","0.5888","0.0250"
"0.7400","0.5905","0.0254"
"0.7600","0.5922","0.0255"
"0.7800","0.5939","0.0254"
"0.8000","0.5956","0.0258"
"0.8200","0.5971","0.0263"
"0.8400","0.5987","0.0263"
"0.8600","0.6005","0.0260"
"0.8800","0.6021","0.0262"
"0.9000","0.6037","0.0261"
"0.9200","0.6055","0.0261"
"0.9400","0.6072","0.0266"
"0.9600","0.6088","0.0267"
"0.9800","0.6104","0.0268"
"1.0000","0.6121","0.0270"
"1.0200","0.6138","0.0275"
"1.0400","0.6154","0.0276"
"1.0600","0.6172","0.0274"
"1.0800","0.6189","0.0274"
"1.1000","0.6205","0.0271"
"1.1200","0.6221","0.0276"
"1.1400","0.6238","0.0281"
"1.1600","0.6255","0.0284"
"1.1800","0.6272","0.0282"
"1.2000","0.6289","0.0281"
"1.2200","0.6306","0.0281"
"1.2400","0.6322","0.0284"
"1.2600","0.6338","0.0286"
"1.2800","0.6356","0.0289"
"1.3000","0.6373","0.0292"
"1.3200","0.6389","0.0293"
"1.3400","0.6405","0.0293"
"1.3600","0.6422","0.0294"
"1.3800","0.6439","0.0296"
"1.4000","0.6454","0.0296"
"1.4200","0.6471","0.0300"
"1.4400","0.6488","0.0301"
"1.4600","0.6504","0.0300"
"1.4800","0.6522","0.0301"
"1.5000","0.6539","0.0302"
"1.5200","0.6556","0.0301"
"1.5400","0.6571","0.0304"
"1.5600","0.6587","0.0305"
"1.5800","0.6604","0.0308"
"1.6000","0.6622","0.0308"
"1.6200","0.6638","0.0306"
"1.6400","0.6656","0.0309"
"1.6600","0.6671","0.0312"
"1.6800","0.6687","0.0314"
"1.7000","0.6704","0.0313"
"1.7200","0.6722","0.0315"
"1.7400","0.6738","0.0318"
"1.7600","0.6754","0.0318"
"1.7800","0.6772","0.0320"
"1.8000","0.6788","0.0319"
"1.8200","0.6804","0.0322"
"1.8400","0.6821","0.0325"
"1.8600","0.6838","0.0326"
"1.8800","0.6854","0.0326"
"1.9000","0.6871","0.0329"
"1.9200","0.6889","0.0331"
"1.9400","0.6906","0.0331"
"1.9600","0.6921","0.0331"
"1.9800","0.6938","0.0332"
"2.0000","0.6955","0.0332"
"2.0200","0.6973","0.0336"
"2.0400","0.6989","0.0337"
"2.0600","0.7006","0.0340"
"2.0800","0.7023","0.0341"
"2.1000","0.7038","0.0342"
"2.1200","0.7054","0.0344"
"2.1400","0.7072","0.0344"
"2.1600","0.7089","0.0342"
"2.1800","0.7105","0.0345"
"2.2000","0.7122","0.0349"
"2.2200","0.7139","0.0347"
"2.2400","0.7155","0.0351"
"2.2600","0.7171","0.0354"
"2.2800","0.7188","0.0354"
"2.3000","0.7205","0.0353"
"2.3200","0.7221","0.0357"
"2.3400","0.7239","0.0360"
"2.3600","0.7256","0.0359"
"2.3800","0.7272","0.0360"
"2.4000","0.7287","0.0361"
"2.4200","0.7304","0.0363"
"2.4400","0.7321","0.0362"
"2.4600","0.7339","0.0364"
"2.4800","0.7356","0.0367"
"2.5000","0.7373","0.0373"
"2.5200","0.7388","0.0372"
"2.5400","0.7404","0.0371"
"2.5600","0.7421","0.0372"
"2.5800","0.7439","0.0372"
"2.6000","0.7456","0.0374"
"2.6200","0.7472","0.0378"
"2.6400","0.7489","0.0380"
"2.6600","0.7505","0.0378"
"2.6800","0.7521","0.0376"
"2.7000","0.7538","0.0377"
"2.7200","0.7555","0.0379"
"2.7400","0.7572","0.0382"
"2.7600","0.7589","0.0384"
"2.7800","0.7607","0.0383"
"2.8000","0.7623","0.0385"
"2.8200","0.7638","0.0387"
"2.8400","0.7654","0.0388"
"2.8600","0.7671","0.0389"
"2.8800","0.7689","0.0388"
"2.9000","0.7706","0.0391"
"2.9200","0.7723","0.0397"
"2.9400","0.7739","0.0397"
"2.9600","0.7754","0.0397"
"2.9800","0.7771","0.0400"
"3.0000","0.7789","0.0399"
"3.0200","0.7806","0.0398"
"3.0400","0.7822","0.0401"
"3.0600","0.7839","0.0401"
"3.0800","0.7856","0.0403"
"3.1000","0.7872","0.0406"
"3.1200","0.7887","0.0408"
"3.1400","0.7904","0.0409"
"3.1600","0.7921","0.0411"
"3.1800","0.7938","0.0412"
"3.2000","0.7956","0.0412"
"3.2200","0.7973","0.0413"
"3.2400","0.7988","0.0415"
"3.2600","0.8003","0.0413"
"3.2800","0.8020","0.0416"
"3.3000","0.8038","0.0419"
"3.3200","0.8055","0.0419"
"3.3400","0.8072","0.0421"
"3.3600","0.8089","0.0422"
"3.3800","0.8105","0.0426"
"3.4000","0.8121","0.0427"
"3.4200","0.8138","0.0426"
"3.4400","0.8156","0.0429"
"3.4600","0.8173","0.0429"
"3.4800","0.8189","0.0428"
"3.5000","0.8206","0.0427"
"3.5200","0.8223","0.0435"
