Specimen text inputs : Specimen text input  1,,""

Results Table 1
,Specimen text input  1
"23","f0_3"

Results Table 2


Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0125"
"0.0200","0.0002","0.0127"
"0.0400","0.0006","0.0137"
"0.0600","0.0018","0.0155"
"0.0800","0.0038","0.0220"
"0.1000","0.0061","0.0339"
"0.1200","0.0086","0.0487"
"0.1400","0.0107","0.0613"
"0.1600","0.0128","0.0692"
"0.1800","0.0146","0.0728"
"0.2000","0.0164","0.0761"
"0.2200","0.0181","0.0798"
"0.2400","0.0198","0.0829"
"0.2600","0.0216","0.0859"
"0.2800","0.0233","0.0887"
"0.3000","0.0251","0.0910"
"0.3200","0.0267","0.0932"
"0.3400","0.0284","0.0950"
"0.3600","0.0300","0.0965"
"0.3800","0.0317","0.0985"
"0.4000","0.0334","0.1002"
"0.4200","0.0351","0.1023"
"0.4400","0.0369","0.1043"
"0.4600","0.0386","0.1061"
"0.4800","0.0401","0.1077"
"0.5000","0.0417","0.1094"
"0.5200","0.0435","0.1114"
"0.5400","0.0452","0.1134"
"0.5600","0.0469","0.1159"
"0.5800","0.0486","0.1183"
"0.6000","0.0502","0.1209"
"0.6200","0.0518","0.1236"
"0.6400","0.0534","0.1260"
"0.6600","0.0551","0.1281"
"0.6800","0.0569","0.1309"
"0.7000","0.0585","0.1347"
"0.7200","0.0602","0.1386"
"0.7400","0.0619","0.1424"
"0.7600","0.0635","0.1459"
"0.7800","0.0650","0.1498"
"0.8000","0.0667","0.1539"
"0.8200","0.0685","0.1587"
"0.8400","0.0702","0.1641"
"0.8600","0.0719","0.1698"
"0.8800","0.0735","0.1757"
"0.9000","0.0752","0.1816"
"0.9200","0.0767","0.1874"
"0.9400","0.0785","0.1930"
"0.9600","0.0802","0.1994"
"0.9800","0.0819","0.2059"
"1.0000","0.0836","0.2130"
"1.0200","0.0852","0.2200"
"1.0400","0.0869","0.2269"
"1.0600","0.0884","0.2346"
"1.0800","0.0901","0.2417"
"1.1000","0.0918","0.2490"
"1.1200","0.0935","0.2568"
"1.1400","0.0952","0.2648"
"1.1600","0.0968","0.2730"
"1.1800","0.0985","0.2810"
"1.2000","0.1000","0.2889"
"1.2200","0.1017","0.2963"
"1.2400","0.1034","0.3045"
"1.2600","0.1052","0.3126"
"1.2800","0.1069","0.3212"
"1.3000","0.1086","0.3297"
"1.3200","0.1102","0.3379"
"1.3400","0.1117","0.3463"
"1.3600","0.1134","0.3541"
"1.3800","0.1151","0.3621"
"1.4000","0.1169","0.3710"
"1.4200","0.1186","0.3800"
"1.4400","0.1202","0.3879"
"1.4600","0.1219","0.3959"
"1.4800","0.1235","0.4038"
"1.5000","0.1251","0.4116"
"1.5200","0.1268","0.4199"
"1.5400","0.1286","0.4297"
"1.5600","0.1302","0.4390"
"1.5800","0.1319","0.4474"
"1.6000","0.1336","0.4559"
"1.6200","0.1351","0.4642"
"1.6400","0.1367","0.4724"
"1.6600","0.1384","0.4800"
"1.6800","0.1401","0.4882"
"1.7000","0.1418","0.4974"
"1.7200","0.1435","0.5076"
"1.7400","0.1452","0.5171"
"1.7600","0.1468","0.5260"
"1.7800","0.1483","0.5347"
"1.8000","0.1501","0.5432"
"1.8200","0.1517","0.5522"
"1.8400","0.1535","0.5619"
"1.8600","0.1552","0.5714"
"1.8800","0.1569","0.5813"
"1.9000","0.1585","0.5910"
"1.9200","0.1600","0.6005"
"1.9400","0.1617","0.6096"
"1.9600","0.1634","0.6191"
"1.9800","0.1652","0.6291"
"2.0000","0.1669","0.6390"
"2.0200","0.1686","0.6489"
"2.0400","0.1702","0.6585"
"2.0600","0.1717","0.6678"
"2.0800","0.1734","0.6764"
"2.1000","0.1751","0.6856"
"2.1200","0.1769","0.6957"
"2.1400","0.1785","0.7063"
"2.1600","0.1802","0.7164"
"2.1800","0.1819","0.7263"
"2.2000","0.1834","0.7359"
"2.2200","0.1851","0.7450"
"2.2400","0.1867","0.7542"
"2.2600","0.1885","0.7636"
"2.2800","0.1901","0.7732"
"2.3000","0.1919","0.7829"
"2.3200","0.1936","0.7926"
"2.3400","0.1951","0.8026"
"2.3600","0.1967","0.8120"
"2.3800","0.1984","0.8209"
"2.4000","0.2002","0.8303"
"2.4200","0.2019","0.8402"
"2.4400","0.2036","0.8504"
"2.4600","0.2052","0.8602"
"2.4800","0.2067","0.8692"
"2.5000","0.2084","0.8782"
"2.5200","0.2101","0.8872"
"2.5400","0.2119","0.8967"
"2.5600","0.2135","0.9065"
"2.5800","0.2152","0.9160"
"2.6000","0.2168","0.9255"
"2.6200","0.2184","0.9347"
"2.6400","0.2201","0.9439"
"2.6600","0.2217","0.9527"
"2.6800","0.2234","0.9621"
"2.7000","0.2251","0.9716"
"2.7200","0.2268","0.9810"
"2.7400","0.2285","0.9907"
"2.7600","0.2301","1.0002"
"2.7800","0.2316","1.0093"
"2.8000","0.2333","1.0178"
"2.8200","0.2351","1.0268"
"2.8400","0.2368","1.0363"
"2.8600","0.2386","1.0461"
"2.8800","0.2402","1.0557"
"2.9000","0.2418","1.0649"
"2.9200","0.2434","1.0740"
"2.9400","0.2451","1.0826"
"2.9600","0.2469","1.0916"
"2.9800","0.2486","1.1013"
"3.0000","0.2502","1.1107"
"3.0200","0.2518","1.1198"
"3.0400","0.2535","1.1292"
"3.0600","0.2551","1.1381"
"3.0800","0.2568","1.1466"
"3.1000","0.2584","1.1555"
"3.1200","0.2601","1.1646"
"3.1400","0.2618","1.1736"
"3.1600","0.2635","1.1825"
"3.1800","0.2652","1.1915"
"3.2000","0.2667","1.2000"
"3.2200","0.2684","1.2083"
"3.2400","0.2701","1.2163"
"3.2600","0.2717","1.2249"
"3.2800","0.2735","1.2342"
"3.3000","0.2752","1.2432"
"3.3200","0.2767","1.2525"
"3.3400","0.2783","1.2610"
"3.3600","0.2800","1.2690"
"3.3800","0.2817","1.2772"
"3.4000","0.2835","1.2861"
"3.4200","0.2852","1.2951"
"3.4400","0.2868","1.3038"
"3.4600","0.2884","1.3123"
"3.4800","0.2901","1.3208"
"3.5000","0.2917","1.3289"
"3.5200","0.2934","1.3371"
"3.5400","0.2951","1.3456"
