Specimen text inputs : Specimen text input  1,,""

Results Table 1
,Specimen text input  1
"21","f0_1"

Results Table 2


Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0131"
"0.0200","0.0002","-0.0129"
"0.0400","0.0006","-0.0122"
"0.0600","0.0019","-0.0101"
"0.0800","0.0038","-0.0035"
"0.1000","0.0061","0.0084"
"0.1200","0.0085","0.0237"
"0.1400","0.0107","0.0400"
"0.1600","0.0128","0.0537"
"0.1800","0.0146","0.0633"
"0.2000","0.0164","0.0705"
"0.2200","0.0180","0.0756"
"0.2400","0.0198","0.0796"
"0.2600","0.0216","0.0845"
"0.2800","0.0232","0.0896"
"0.3000","0.0251","0.0948"
"0.3200","0.0267","0.1001"
"0.3400","0.0283","0.1049"
"0.3600","0.0300","0.1095"
"0.3800","0.0317","0.1142"
"0.4000","0.0334","0.1190"
"0.4200","0.0352","0.1235"
"0.4400","0.0369","0.1280"
"0.4600","0.0386","0.1318"
"0.4800","0.0401","0.1351"
"0.5000","0.0417","0.1389"
"0.5200","0.0435","0.1428"
"0.5400","0.0452","0.1473"
"0.5600","0.0469","0.1519"
"0.5800","0.0486","0.1566"
"0.6000","0.0502","0.1615"
"0.6200","0.0518","0.1664"
"0.6400","0.0534","0.1712"
"0.6600","0.0551","0.1758"
"0.6800","0.0568","0.1810"
"0.7000","0.0585","0.1868"
"0.7200","0.0602","0.1924"
"0.7400","0.0619","0.1983"
"0.7600","0.0635","0.2046"
"0.7800","0.0651","0.2106"
"0.8000","0.0668","0.2166"
"0.8200","0.0685","0.2235"
"0.8400","0.0702","0.2309"
"0.8600","0.0719","0.2377"
"0.8800","0.0735","0.2443"
"0.9000","0.0751","0.2512"
"0.9200","0.0767","0.2581"
"0.9400","0.0784","0.2648"
"0.9600","0.0801","0.2716"
"0.9800","0.0818","0.2788"
"1.0000","0.0835","0.2867"
"1.0200","0.0852","0.2946"
"1.0400","0.0869","0.3020"
"1.0600","0.0884","0.3092"
"1.0800","0.0901","0.3153"
"1.1000","0.0918","0.3220"
"1.1200","0.0935","0.3296"
"1.1400","0.0951","0.3375"
"1.1600","0.0968","0.3449"
"1.1800","0.0985","0.3524"
"1.2000","0.1000","0.3597"
"1.2200","0.1017","0.3669"
"1.2400","0.1034","0.3742"
"1.2600","0.1052","0.3826"
"1.2800","0.1069","0.3912"
"1.3000","0.1086","0.3997"
"1.3200","0.1102","0.4071"
"1.3400","0.1117","0.4142"
"1.3600","0.1134","0.4212"
"1.3800","0.1151","0.4283"
"1.4000","0.1169","0.4362"
"1.4200","0.1186","0.4452"
"1.4400","0.1202","0.4540"
"1.4600","0.1219","0.4627"
"1.4800","0.1235","0.4709"
"1.5000","0.1251","0.4790"
"1.5200","0.1268","0.4869"
"1.5400","0.1285","0.4946"
"1.5600","0.1302","0.5033"
"1.5800","0.1319","0.5123"
"1.6000","0.1336","0.5206"
"1.6200","0.1351","0.5285"
"1.6400","0.1367","0.5364"
"1.6600","0.1384","0.5443"
"1.6800","0.1401","0.5522"
"1.7000","0.1419","0.5605"
"1.7200","0.1436","0.5692"
"1.7400","0.1452","0.5780"
"1.7600","0.1468","0.5866"
"1.7800","0.1484","0.5949"
"1.8000","0.1501","0.6029"
"1.8200","0.1517","0.6113"
"1.8400","0.1535","0.6195"
"1.8600","0.1551","0.6276"
"1.8800","0.1568","0.6355"
"1.9000","0.1585","0.6432"
"1.9200","0.1600","0.6505"
"1.9400","0.1617","0.6575"
"1.9600","0.1634","0.6651"
"1.9800","0.1652","0.6733"
"2.0000","0.1669","0.6816"
"2.0200","0.1686","0.6895"
"2.0400","0.1702","0.6973"
"2.0600","0.1717","0.7049"
"2.0800","0.1734","0.7121"
"2.1000","0.1751","0.7197"
"2.1200","0.1768","0.7272"
"2.1400","0.1785","0.7350"
"2.1600","0.1802","0.7428"
"2.1800","0.1819","0.7502"
"2.2000","0.1834","0.7575"
"2.2200","0.1851","0.7645"
"2.2400","0.1867","0.7716"
"2.2600","0.1885","0.7787"
"2.2800","0.1902","0.7861"
"2.3000","0.1919","0.7937"
"2.3200","0.1936","0.8012"
"2.3400","0.1951","0.8086"
"2.3600","0.1967","0.8157"
"2.3800","0.1984","0.8222"
"2.4000","0.2002","0.8294"
"2.4200","0.2019","0.8375"
"2.4400","0.2036","0.8448"
"2.4600","0.2052","0.8519"
"2.4800","0.2068","0.8586"
"2.5000","0.2084","0.8653"
"2.5200","0.2101","0.8721"
"2.5400","0.2118","0.8792"
"2.5600","0.2135","0.8870"
"2.5800","0.2152","0.8939"
"2.6000","0.2168","0.9004"
"2.6200","0.2184","0.9075"
"2.6400","0.2201","0.9145"
"2.6600","0.2217","0.9216"
"2.6800","0.2234","0.9290"
"2.7000","0.2251","0.9368"
"2.7200","0.2269","0.9450"
"2.7400","0.2285","0.9528"
"2.7600","0.2302","0.9606"
"2.7800","0.2317","0.9681"
"2.8000","0.2334","0.9752"
"2.8200","0.2351","0.9830"
"2.8400","0.2369","0.9907"
"2.8600","0.2386","0.9988"
"2.8800","0.2402","1.0070"
"2.9000","0.2418","1.0150"
"2.9200","0.2434","1.0228"
"2.9400","0.2451","1.0303"
"2.9600","0.2468","1.0382"
"2.9800","0.2486","1.0465"
"3.0000","0.2502","1.0547"
"3.0200","0.2518","1.0626"
"3.0400","0.2535","1.0702"
"3.0600","0.2551","1.0774"
"3.0800","0.2568","1.0847"
"3.1000","0.2584","1.0926"
"3.1200","0.2601","1.1004"
"3.1400","0.2618","1.1084"
"3.1600","0.2635","1.1164"
"3.1800","0.2652","1.1247"
"3.2000","0.2667","1.1328"
"3.2200","0.2684","1.1403"
"3.2400","0.2700","1.1475"
"3.2600","0.2717","1.1548"
"3.2800","0.2734","1.1627"
"3.3000","0.2751","1.1708"
"3.3200","0.2767","1.1793"
"3.3400","0.2783","1.1866"
"3.3600","0.2799","1.1932"
"3.3800","0.2817","1.2004"
"3.4000","0.2835","1.2083"
"3.4200","0.2852","1.2163"
"3.4400","0.2869","1.2244"
"3.4600","0.2885","1.2324"
"3.4800","0.2901","1.2400"
"3.5000","0.2917","1.2472"
"3.5200","0.2934","1.2543"
