Specimen text inputs : Specimen text input  1,,""

Results Table 1
,Specimen text input  1
"9","f45_1"

Results Table 2


Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0375"
"0.0200","0.0002","-0.0377"
"0.0400","0.0007","-0.0370"
"0.0600","0.0020","-0.0346"
"0.0800","0.0040","-0.0278"
"0.1000","0.0062","-0.0160"
"0.1200","0.0086","-0.0007"
"0.1400","0.0107","0.0152"
"0.1600","0.0127","0.0285"
"0.1800","0.0146","0.0407"
"0.2000","0.0163","0.0529"
"0.2200","0.0180","0.0648"
"0.2400","0.0198","0.0762"
"0.2600","0.0216","0.0874"
"0.2800","0.0233","0.0990"
"0.3000","0.0251","0.1099"
"0.3200","0.0267","0.1206"
"0.3400","0.0284","0.1311"
"0.3600","0.0300","0.1410"
"0.3800","0.0317","0.1508"
"0.4000","0.0334","0.1609"
"0.4200","0.0351","0.1705"
"0.4400","0.0368","0.1803"
"0.4600","0.0385","0.1884"
"0.4800","0.0401","0.1955"
"0.5000","0.0417","0.2007"
"0.5200","0.0434","0.2057"
"0.5400","0.0452","0.2112"
"0.5600","0.0469","0.2179"
"0.5800","0.0486","0.2244"
"0.6000","0.0502","0.2309"
"0.6200","0.0518","0.2373"
"0.6400","0.0534","0.2434"
"0.6600","0.0551","0.2491"
"0.6800","0.0569","0.2557"
"0.7000","0.0585","0.2627"
"0.7200","0.0602","0.2696"
"0.7400","0.0619","0.2767"
"0.7600","0.0635","0.2832"
"0.7800","0.0651","0.2896"
"0.8000","0.0668","0.2963"
"0.8200","0.0686","0.3038"
"0.8400","0.0702","0.3110"
"0.8600","0.0719","0.3175"
"0.8800","0.0736","0.3240"
"0.9000","0.0751","0.3300"
"0.9200","0.0767","0.3363"
"0.9400","0.0784","0.3427"
"0.9600","0.0801","0.3494"
"0.9800","0.0819","0.3563"
"1.0000","0.0835","0.3640"
"1.0200","0.0852","0.3710"
"1.0400","0.0868","0.3780"
"1.0600","0.0883","0.3847"
"1.0800","0.0900","0.3916"
"1.1000","0.0917","0.3993"
"1.1200","0.0935","0.4074"
"1.1400","0.0951","0.4153"
"1.1600","0.0968","0.4228"
"1.1800","0.0985","0.4304"
"1.2000","0.1000","0.4378"
"1.2200","0.1017","0.4450"
"1.2400","0.1034","0.4528"
"1.2600","0.1052","0.4614"
"1.2800","0.1069","0.4704"
"1.3000","0.1086","0.4794"
"1.3200","0.1102","0.4881"
"1.3400","0.1117","0.4966"
"1.3600","0.1134","0.5048"
"1.3800","0.1151","0.5130"
"1.4000","0.1169","0.5220"
"1.4200","0.1186","0.5314"
"1.4400","0.1203","0.5403"
"1.4600","0.1219","0.5489"
"1.4800","0.1235","0.5575"
"1.5000","0.1251","0.5657"
"1.5200","0.1268","0.5738"
"1.5400","0.1285","0.5827"
"1.5600","0.1302","0.5922"
"1.5800","0.1319","0.6010"
"1.6000","0.1336","0.6100"
"1.6200","0.1351","0.6184"
"1.6400","0.1366","0.6268"
"1.6600","0.1384","0.6347"
"1.6800","0.1401","0.6434"
"1.7000","0.1419","0.6525"
"1.7200","0.1436","0.6615"
"1.7400","0.1452","0.6702"
"1.7600","0.1468","0.6786"
"1.7800","0.1484","0.6872"
"1.8000","0.1501","0.6956"
"1.8200","0.1517","0.7041"
"1.8400","0.1535","0.7132"
"1.8600","0.1551","0.7221"
"1.8800","0.1569","0.7312"
"1.9000","0.1585","0.7400"
"1.9200","0.1600","0.7483"
"1.9400","0.1617","0.7562"
"1.9600","0.1634","0.7643"
"1.9800","0.1652","0.7733"
"2.0000","0.1669","0.7825"
"2.0200","0.1686","0.7916"
"2.0400","0.1702","0.8004"
"2.0600","0.1717","0.8089"
"2.0800","0.1734","0.8171"
"2.1000","0.1751","0.8254"
"2.1200","0.1769","0.8339"
"2.1400","0.1785","0.8427"
"2.1600","0.1802","0.8511"
"2.1800","0.1819","0.8596"
"2.2000","0.1834","0.8679"
"2.2200","0.1851","0.8760"
"2.2400","0.1867","0.8841"
"2.2600","0.1885","0.8922"
"2.2800","0.1901","0.9004"
"2.3000","0.1919","0.9088"
"2.3200","0.1936","0.9174"
"2.3400","0.1951","0.9259"
"2.3600","0.1967","0.9339"
"2.3800","0.1984","0.9415"
"2.4000","0.2001","0.9498"
"2.4200","0.2019","0.9583"
"2.4400","0.2036","0.9669"
"2.4600","0.2052","0.9754"
"2.4800","0.2068","0.9839"
"2.5000","0.2084","0.9915"
"2.5200","0.2101","0.9989"
"2.5400","0.2119","1.0068"
"2.5600","0.2135","1.0155"
"2.5800","0.2152","1.0239"
"2.6000","0.2168","1.0324"
"2.6200","0.2184","1.0406"
"2.6400","0.2201","1.0481"
"2.6600","0.2217","1.0554"
"2.6800","0.2234","1.0630"
"2.7000","0.2251","1.0707"
"2.7200","0.2268","1.0786"
"2.7400","0.2285","1.0870"
"2.7600","0.2301","1.0950"
"2.7800","0.2317","1.1026"
"2.8000","0.2334","1.1099"
"2.8200","0.2351","1.1173"
"2.8400","0.2368","1.1253"
"2.8600","0.2385","1.1339"
"2.8800","0.2401","1.1422"
"2.9000","0.2417","1.1498"
"2.9200","0.2433","1.1572"
"2.9400","0.2451","1.1641"
"2.9600","0.2468","1.1721"
"2.9800","0.2486","1.1804"
"3.0000","0.2502","1.1883"
"3.0200","0.2518","1.1959"
"3.0400","0.2535","1.2030"
"3.0600","0.2551","1.2102"
"3.0800","0.2568","1.2177"
"3.1000","0.2585","1.2255"
"3.1200","0.2602","1.2329"
"3.1400","0.2618","1.2403"
"3.1600","0.2636","1.2477"
"3.1800","0.2652","1.2552"
"3.2000","0.2668","1.2626"
"3.2200","0.2684","1.2696"
"3.2400","0.2700","1.2760"
"3.2600","0.2717","1.2827"
"3.2800","0.2734","1.2903"
"3.3000","0.2751","1.2975"
"3.3200","0.2767","1.3046"
"3.3400","0.2783","1.3117"
"3.3600","0.2799","1.3188"
"3.3800","0.2817","1.3259"
"3.4000","0.2835","1.3332"
"3.4200","0.2851","1.3411"
"3.4400","0.2868","1.3483"
"3.4600","0.2884","1.3555"
"3.4800","0.2901","1.3626"
"3.5000","0.2917","1.3690"
"3.5200","0.2934","1.3754"
